Hashcode,Player,Team,Pos,Age,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,SH,SF,HBP,AVG,OBP,SLG,OPS,League,Teams,Leagues,Season,Total_OB,Total_Outs,Game_Fatigue_Factor,Condition,Status,Injured Days
1026311,Casey Schmitt,SF,3B,24,90,253,28,52,15,0,5,30,2,1,13,65,3,3,5,0.206,0.258,0.324,0.582,NL,['SF'],['NL'],[2023],70,206,0,100,Active,0
313700,Nick Maton,DET,OF,26,93,249,29,43,9,0,8,32,1,2,38,73,1,2,3,0.173,0.289,0.305,0.594,AL,['DET'],['AL'],[2023],84,209,0,100,Active,0
464321,Josh Palacios,PIT,OF,28,91,247,26,59,9,2,10,40,5,0,12,56,2,1,2,0.239,0.279,0.412,0.691,NL,['PIT'],['NL'],[2023],73,190,0,100,Active,0
732641,Travis Jankowski,TEX,OF,32,107,247,34,65,12,1,1,30,19,1,35,42,1,2,2,0.263,0.359,0.331,0.69,AL,['TEX'],['AL'],[2023],102,184,0,100,Active,0
188316,Oscar Colas,CWS,OF,25,75,245,32,53,9,0,5,19,4,3,12,71,2,2,2,0.216,0.258,0.314,0.572,AL,['CWS'],['AL'],[2023],67,194,0,100,Active,0
138309,Jake Bauers,NYY,1B,28,84,242,28,49,15,0,12,30,3,2,27,95,0,3,0,0.202,0.282,0.413,0.695,AL,['NYY'],['AL'],[2023],76,193,0,100,Active,0
721782,Kyle Higashioka,NYY,C,33,92,242,24,57,13,0,10,34,0,0,14,74,1,3,0,0.236,0.277,0.413,0.69,AL,['NYY'],['AL'],[2023],71,185,0,100,Active,0
523585,Jacob Stallings,MIA,C,33,89,241,22,46,14,0,3,20,0,0,27,67,3,2,3,0.191,0.28,0.286,0.566,NL,['MIA'],['NL'],[2023],76,198,0,100,Active,0
851540,Tyler O'Neill,STL,OF,28,72,238,27,55,14,0,9,21,5,0,28,67,0,0,0,0.231,0.312,0.403,0.715,NL,['STL'],['NL'],[2023],83,183,0,100,Active,0
925247,Trey Mancini,CHC,1B,31,79,235,31,55,12,0,4,28,0,0,21,78,0,3,2,0.234,0.302,0.336,0.638,NL,['CHC'],['NL'],[2023],78,182,0,100,Active,0
1030699,Stone Garrett,WSH,OF,27,89,234,40,63,17,0,9,40,3,1,26,82,0,5,3,0.269,0.349,0.457,0.806,NL,['WSH'],['NL'],[2023],92,174,0,100,Active,0
855108,Jose Caballero,SEA,2B,27,104,231,37,51,9,1,4,26,26,3,28,66,0,4,17,0.221,0.347,0.32,0.667,AL,['SEA'],['AL'],[2023],96,197,0,100,Active,0
612607,Tyrone Taylor,MIL,OF,29,81,231,36,54,17,1,10,35,9,0,8,55,0,1,3,0.234,0.268,0.445,0.713,NL,['MIL'],['NL'],[2023],65,180,0,100,Active,0
243460,Vinnie Pasquantino,KC,1B,26,61,231,24,57,17,0,9,26,0,0,25,31,0,1,2,0.247,0.325,0.437,0.762,AL,['KC'],['AL'],[2023],84,176,0,100,Active,0
575585,Santiago Espinal,TOR,2B,28,93,230,30,57,14,0,2,25,2,1,18,36,2,1,3,0.248,0.31,0.334,0.644,AL,['TOR'],['AL'],[2023],78,176,0,100,Active,0
658545,Luis Matos,SF,OF,21,76,228,24,57,13,1,2,14,3,0,20,33,2,0,3,0.25,0.318,0.342,0.66,NL,['SF'],['NL'],[2023],80,174,0,100,Active,0
937948,Kevin Newman,CIN,SS,30,74,225,28,57,16,0,3,28,8,1,17,34,2,5,4,0.253,0.317,0.364,0.681,NL,['CIN'],['NL'],[2023],78,172,0,100,Active,0
289856,Henry Davis,PIT,C,24,62,225,27,48,10,0,7,24,3,5,25,69,0,1,4,0.213,0.303,0.351,0.653,NL,['PIT'],['NL'],[2023],77,181,0,100,Active,0
862975,Andrew Knizner,STL,C,28,70,224,30,54,11,0,10,31,2,0,12,62,1,1,3,0.241,0.288,0.424,0.712,NL,['STL'],['NL'],[2023],69,173,0,100,Active,0
921008,Christian Encarnacion-Strand,CIN,3B,23,63,222,29,60,7,0,13,37,2,0,14,69,0,0,5,0.27,0.327,0.477,0.804,NL,['CIN'],['NL'],[2023],79,167,0,100,Active,0
810032,Zack Short,DET,SS,28,112,221,17,45,9,0,7,33,5,0,28,66,3,1,0,0.204,0.293,0.339,0.632,AL,['DET'],['AL'],[2023],73,176,0,100,Active,0
800472,Garrett Hampson,MIA,2B,29,98,221,30,61,12,1,3,23,5,0,23,67,3,2,3,0.276,0.352,0.38,0.732,NL,['MIA'],['NL'],[2023],87,163,0,100,Active,0
668486,Dylan Carlson,STL,OF,24,76,219,27,48,8,1,5,27,3,0,26,49,0,3,7,0.219,0.321,0.333,0.654,NL,['STL'],['NL'],[2023],81,178,0,100,Active,0
630620,Stuart Fairchild,CIN,OF,27,97,219,34,50,16,2,5,28,10,3,25,69,3,2,6,0.228,0.324,0.388,0.712,NL,['CIN'],['NL'],[2023],81,175,0,100,Active,0
962816,Mike Ford,SEA,1B,31,84,219,32,50,6,0,16,34,0,0,24,81,0,1,7,0.228,0.324,0.474,0.798,AL,['SEA'],['AL'],[2023],81,176,0,100,Active,0
1009272,Mark Vientos,NYM,DH,23,65,218,19,46,5,1,9,22,1,0,10,71,0,2,3,0.211,0.255,0.366,0.621,NL,['NYM'],['NL'],[2023],59,175,0,100,Active,0
1032075,Royce Lewis,MIN,SS,24,58,217,36,67,7,0,15,52,6,1,20,55,0,0,2,0.309,0.372,0.548,0.92,AL,['MIN'],['AL'],[2023],89,152,0,100,Active,0
997767,Freddy Fermin,KC,C,28,70,217,26,61,10,1,9,32,0,0,13,50,1,3,1,0.281,0.324,0.46,0.784,AL,['KC'],['AL'],[2023],75,157,0,100,Active,0
834779,Gio Urshela,LAA,3B,32,62,214,22,64,8,1,2,24,3,2,10,36,0,3,1,0.299,0.333,0.373,0.706,AL,['LAA'],['AL'],[2023],75,151,0,100,Active,0
270651,Matt Wallner,MIN,OF,25,76,213,42,53,11,1,14,41,2,1,28,80,0,0,13,0.249,0.37,0.507,0.877,AL,['MIN'],['AL'],[2023],94,173,0,100,Active,0
22885,Evan Longoria,ARI,3B,38,74,211,25,47,9,0,11,28,0,0,23,73,0,3,0,0.223,0.299,0.421,0.72,AL,['ARI'],['AL'],[2023],70,164,0,100,Active,0
1024355,Mitch Haniger,SF,OF,32,61,211,27,44,13,1,6,28,1,0,15,65,0,1,2,0.209,0.267,0.364,0.631,NL,['SF'],['NL'],[2023],61,169,0,100,Active,0
614289,Joey Votto,CIN,1B,40,65,208,26,42,6,0,14,38,0,0,27,62,0,0,7,0.202,0.314,0.432,0.746,NL,['CIN'],['NL'],[2023],76,173,0,100,Active,0
376307,Jordan Westburg,BAL,SS,24,68,208,26,54,17,2,3,23,4,1,16,56,0,3,1,0.26,0.315,0.403,0.718,AL,['BAL'],['AL'],[2023],71,155,0,100,Active,0
114482,James McCann,BAL,C,33,70,207,25,46,14,0,6,26,3,1,9,57,3,2,5,0.222,0.271,0.376,0.647,AL,['BAL'],['AL'],[2023],60,166,0,100,Active,0
682901,Alan Trejo,COL,SS,27,83,207,24,48,11,0,4,26,5,1,16,51,1,2,1,0.232,0.29,0.342,0.632,NL,['COL'],['NL'],[2023],65,160,0,100,Active,0
333292,Carlos Santana,MIL,1B,37,146,550,78,132,33,1,23,86,6,0,65,104,0,4,0,0.249,0.32,0.429,0.749,NL,"['MIL', 'PIT']",['NL'],[2023],197,418,0,100,Active,0
919670,Tucupita Marcano,PIT,OF,24,75,202,16,47,12,2,3,18,5,2,10,35,3,2,3,0.233,0.279,0.356,0.635,NL,['PIT'],['NL'],[2023],60,158,0,100,Active,0
591356,Rob Refsnyder,BOS,OF,32,89,202,31,50,9,1,1,28,7,2,33,47,1,1,5,0.248,0.366,0.316,0.681,AL,['BOS'],['AL'],[2023],88,157,0,100,Active,0
186220,Victor Caratini,MIL,C,30,62,201,23,52,4,0,7,25,1,1,19,45,0,3,3,0.259,0.331,0.383,0.714,NL,['MIL'],['NL'],[2023],74,152,0,100,Active,0
308043,Josh Bell,MIA,1B,31,150,547,52,135,28,0,22,74,0,1,63,134,0,3,2,0.27,0.326,0.418,0.744,NL,"['CLE', 'MIA']","['NL', 'AL']",[2023],200,414,0,100,Active,0
342395,Nick Ahmed,ARI,SS,33,72,198,14,42,10,1,2,17,5,1,12,52,0,0,0,0.212,0.257,0.303,0.56,AL,['ARI'],['AL'],[2023],54,156,0,100,Active,0
80556,Bo Naylor,CLE,C,23,67,198,33,47,13,0,11,32,5,0,30,53,0,1,1,0.237,0.34,0.469,0.808,AL,['CLE'],['AL'],[2023],78,152,0,100,Active,0
689001,Jake Burger,MIA,3B,27,141,492,71,123,28,1,34,80,1,1,32,149,0,4,12,0.303,0.311,0.518,0.829,NL,"['MIA', 'CWS']","['NL', 'AL']",[2023],167,381,0,100,Active,0
10831,Liover Peguero,PIT,SS,22,59,198,21,47,4,1,7,26,6,2,11,67,2,1,1,0.237,0.28,0.373,0.653,NL,['PIT'],['NL'],[2023],59,152,0,100,Active,0
521256,Kevin Pillar,ATL,OF,34,81,197,29,45,10,0,9,32,4,1,6,50,0,3,0,0.228,0.251,0.416,0.667,NL,['ATL'],['NL'],[2023],51,152,0,100,Active,0
192979,Tommy Pham,ARI,OF,35,129,426,55,109,27,3,16,68,22,3,47,106,0,6,2,0.241,0.332,0.446,0.778,AL,"['NYM', 'ARI']","['AL', 'NL']",[2023],158,319,0,100,Active,0
343476,Christian Arroyo,BOS,2B,28,66,195,23,47,16,0,3,24,1,3,7,45,1,2,1,0.241,0.27,0.369,0.639,AL,['BOS'],['AL'],[2023],55,149,0,100,Active,0
700739,Josh Smith,TEX,OF,26,90,195,29,36,8,1,6,15,1,0,25,55,2,1,9,0.185,0.305,0.328,0.633,AL,['TEX'],['AL'],[2023],70,168,0,100,Active,0
65586,Randal Grichuk,LAA,OF,32,118,434,65,116,31,2,16,44,2,2,29,96,0,2,6,0.216,0.321,0.458,0.779,AL,"['LAA', 'COL']","['AL', 'NL']",[2023],151,324,0,100,Active,0
558873,Matt Duffy,KC,3B,32,79,191,17,48,8,0,2,16,1,0,12,39,0,2,4,0.251,0.309,0.324,0.633,AL,['KC'],['AL'],[2023],64,147,0,100,Active,0
999710,Pavin Smith,ARI,OF,27,69,191,26,36,5,0,7,30,1,1,35,45,0,0,1,0.188,0.317,0.324,0.641,AL,['ARI'],['AL'],[2023],72,156,0,100,Active,0
868055,Sal Frelick,MIL,OF,23,57,191,29,47,9,1,3,24,7,0,28,37,0,3,1,0.246,0.345,0.35,0.695,NL,['MIL'],['NL'],[2023],76,145,0,100,Active,0
649764,Matt Carpenter,SD,DH,37,76,188,18,33,12,0,5,31,1,0,41,67,0,5,2,0.176,0.329,0.319,0.648,NL,['SD'],['NL'],[2023],76,157,0,100,Active,0
296964,Reese McGuire,BOS,C,28,72,187,15,50,12,1,1,16,2,1,11,53,2,1,1,0.267,0.311,0.358,0.669,AL,['BOS'],['AL'],[2023],62,138,0,100,Active,0
232072,Endy Rodriguez,PIT,C,23,57,186,27,41,7,2,3,13,0,0,17,49,0,1,0,0.22,0.285,0.327,0.612,NL,['PIT'],['NL'],[2023],58,145,0,100,Active,0
750707,Austin Slater,SF,OF,30,89,185,24,50,9,0,5,20,2,2,20,58,0,0,2,0.27,0.347,0.4,0.747,NL,['SF'],['NL'],[2023],72,137,0,100,Active,0
540737,Jake Cave,PHI,OF,30,65,184,18,39,8,1,5,21,3,0,15,55,1,2,1,0.212,0.275,0.347,0.622,NL,['PHI'],['NL'],[2023],55,146,0,100,Active,0
411819,Trevor Larnach,MIN,OF,26,58,183,26,39,7,3,8,40,1,1,27,72,0,2,0,0.213,0.314,0.415,0.729,AL,['MIN'],['AL'],[2023],66,144,0,100,Active,0
892008,Logan O'Hoppe,LAA,C,23,51,182,23,43,6,0,14,29,0,1,14,48,0,1,2,0.236,0.297,0.5,0.796,AL,['LAA'],['AL'],[2023],59,141,0,100,Active,0
135609,Jared Triolo,PIT,3B,25,54,181,30,54,9,0,3,21,6,1,24,63,0,1,3,0.298,0.389,0.397,0.786,NL,['PIT'],['NL'],[2023],81,130,0,100,Active,0
479345,Luke Maile,CIN,C,32,78,179,17,42,10,0,6,25,2,1,14,49,1,0,5,0.235,0.308,0.391,0.699,NL,['CIN'],['NL'],[2023],61,142,0,100,Active,0
1031729,Austin Barnes,LAD,C,33,59,178,15,32,5,0,2,11,2,1,17,43,1,2,2,0.18,0.258,0.241,0.499,AL,['LAD'],['AL'],[2023],51,148,0,100,Active,0
186435,Brendan Rodgers,COL,2B,27,46,178,21,46,9,1,4,20,0,0,11,41,0,0,3,0.258,0.312,0.387,0.699,NL,['COL'],['NL'],[2023],60,135,0,100,Active,0
60475,Mark Canha,MIL,OF,34,139,435,51,114,25,1,11,62,11,1,49,79,0,6,17,0.287,0.359,0.4,0.759,NL,"['NYM', 'MIL']",['NL'],[2023],180,338,0,100,Active,0
691909,Oswald Peraza,NYY,SS,23,52,173,15,33,8,0,2,14,4,3,13,50,0,0,5,0.191,0.267,0.271,0.538,AL,['NYY'],['AL'],[2023],51,145,0,100,Active,0
265117,Oscar Gonzalez,CLE,OF,25,54,173,15,37,7,2,2,12,0,0,5,46,0,1,1,0.214,0.24,0.312,0.552,AL,['CLE'],['AL'],[2023],43,137,0,100,Active,0
850134,Enrique Hernandez,LAD,OF,32,140,465,57,110,23,0,11,61,4,1,34,97,0,6,3,0.262,0.292,0.356,0.647,AL,"['LAD', 'BOS']",['AL'],[2023],147,358,0,100,Active,0
255200,Jason Delay,PIT,C,28,70,167,20,42,11,1,1,18,0,0,14,44,2,1,3,0.251,0.32,0.347,0.667,NL,['PIT'],['NL'],[2023],59,128,0,100,Active,0
299203,Pablo Reyes,BOS,3B,30,64,167,27,48,9,0,2,20,7,2,14,21,2,2,0,0.287,0.342,0.377,0.719,AL,['BOS'],['AL'],[2023],62,119,0,100,Active,0
602026,Jesse Winker,MIL,OF,30,61,166,16,33,5,0,1,23,0,0,26,51,0,1,4,0.199,0.321,0.246,0.567,NL,['MIL'],['NL'],[2023],63,137,0,100,Active,0
211891,Lenyn Sosa,CWS,2B,23,52,164,12,33,6,0,6,14,0,1,5,40,3,1,0,0.201,0.224,0.347,0.571,AL,['CWS'],['AL'],[2023],38,131,0,100,Active,0
123850,Luis Campusano,SD,C,25,49,163,27,52,7,0,7,30,0,0,7,21,0,1,3,0.319,0.358,0.49,0.848,NL,['SD'],['NL'],[2023],62,114,0,100,Active,0
202425,DJ Stewart,NYM,OF,29,58,160,21,39,9,0,11,26,1,1,15,56,1,1,7,0.244,0.335,0.506,0.841,NL,['NYM'],['NL'],[2023],61,128,0,100,Active,0
44757,Jake Alu,WSH,3B,26,51,159,14,36,2,1,2,16,5,1,10,42,1,2,3,0.226,0.284,0.289,0.573,NL,['WSH'],['NL'],[2023],49,126,0,100,Active,0
197007,Trevor Story,BOS,2B,30,43,158,12,32,9,0,3,14,10,3,9,55,0,0,1,0.203,0.25,0.316,0.566,AL,['BOS'],['AL'],[2023],42,127,0,100,Active,0
485782,Kole Calhoun,CLE,OF,35,43,157,18,34,7,0,6,25,0,1,13,37,0,2,2,0.217,0.284,0.375,0.659,AL,['CLE'],['AL'],[2023],49,125,0,100,Active,0
418819,Jose Trevino,NYY,C,30,55,157,15,33,4,0,4,15,0,0,8,22,1,0,2,0.21,0.257,0.312,0.569,AL,['NYY'],['AL'],[2023],43,126,0,100,Active,0
757998,Chad Wallach,LAA,C,31,65,157,18,31,5,1,7,15,0,1,13,57,2,0,0,0.197,0.258,0.375,0.633,AL,['LAA'],['AL'],[2023],44,126,0,100,Active,0
661131,Tyler Freeman,CLE,3B,24,64,153,20,37,7,0,4,18,5,0,10,30,2,1,2,0.242,0.296,0.366,0.661,AL,['CLE'],['AL'],[2023],49,118,0,100,Active,0
747148,Francisco Mejia,TB,C,27,50,150,22,34,11,0,5,19,0,1,6,38,1,2,1,0.227,0.261,0.4,0.661,AL,['TB'],['AL'],[2023],41,117,0,100,Active,0
215021,Johan Rojas,PHI,OF,23,59,149,24,45,9,2,2,23,14,1,5,42,6,0,4,0.302,0.341,0.429,0.77,NL,['PHI'],['NL'],[2023],54,108,0,100,Active,0
462336,Anthony Rendon,LAA,3B,33,43,148,23,35,6,0,2,22,2,0,25,27,0,4,6,0.236,0.368,0.317,0.685,AL,['LAA'],['AL'],[2023],66,119,0,100,Active,0
704561,Zach Remillard,CWS,3B,29,54,147,16,37,7,0,1,18,4,3,8,48,4,0,1,0.252,0.294,0.319,0.613,AL,['CWS'],['AL'],[2023],46,111,0,100,Active,0
317744,Tom Murphy,SEA,C,32,47,145,19,42,12,0,8,17,0,0,10,44,0,2,1,0.29,0.339,0.537,0.876,AL,['SEA'],['AL'],[2023],53,104,0,100,Active,0
606737,Dylan Moore,SEA,OF,31,67,145,18,30,9,1,7,19,7,3,16,56,0,0,4,0.207,0.303,0.427,0.73,AL,['SEA'],['AL'],[2023],50,119,0,100,Active,0
790202,Corey Dickerson,WSH,OF,34,50,144,12,36,7,1,2,17,0,1,7,28,0,1,0,0.25,0.284,0.354,0.637,NL,['WSH'],['NL'],[2023],43,108,0,100,Active,0
26687,Cam Gallagher,CLE,C,30,56,143,6,18,6,0,0,7,0,0,4,46,0,1,1,0.126,0.155,0.167,0.322,AL,['CLE'],['AL'],[2023],23,126,0,100,Active,0
647828,Blake Perkins,MIL,OF,27,67,143,28,31,7,0,4,20,5,2,23,46,2,0,0,0.217,0.325,0.349,0.673,NL,['MIL'],['NL'],[2023],54,112,0,100,Active,0
97605,Riley Adams,WSH,C,27,44,143,8,39,13,2,4,21,0,0,11,45,1,1,2,0.273,0.333,0.475,0.808,NL,['WSH'],['NL'],[2023],52,106,0,100,Active,0
700055,Nelson Cruz,SD,DH,43,49,143,9,35,5,1,5,23,1,0,6,46,0,1,2,0.245,0.284,0.398,0.681,NL,['SD'],['NL'],[2023],43,110,0,100,Active,0
781113,Jose Miranda,MIN,3B,25,40,142,12,30,4,0,3,13,0,0,9,24,0,0,1,0.211,0.263,0.302,0.565,AL,['MIN'],['AL'],[2023],40,113,0,100,Active,0
15699,Michael Toglia,COL,OF,25,45,141,18,23,5,0,4,9,1,1,10,50,0,0,1,0.163,0.223,0.283,0.506,NL,['COL'],['NL'],[2023],34,119,0,100,Active,0
535239,Kody Clemens,PHI,3B,27,49,139,15,32,7,0,4,13,0,0,8,40,0,0,1,0.23,0.277,0.366,0.643,NL,['PHI'],['NL'],[2023],41,108,0,100,Active,0
711655,Enmanuel Valdez,BOS,2B,24,49,139,17,37,8,0,6,19,5,1,8,37,0,0,1,0.266,0.31,0.453,0.763,AL,['BOS'],['AL'],[2023],46,103,0,100,Active,0
488803,Rougned Odor,SD,2B,29,59,138,21,28,9,0,4,18,2,1,17,37,0,0,2,0.203,0.299,0.355,0.653,NL,['SD'],['NL'],[2023],47,112,0,100,Active,0
881950,Jeimer Candelario,CHC,3B,29,140,505,77,127,39,3,22,70,8,1,53,127,0,4,13,0.234,0.338,0.471,0.808,NL,"['CHC', 'WSH']",['NL'],[2023],193,391,0,100,Active,0
290007,Jonathan Schoop,DET,2B,31,55,136,15,29,8,0,0,7,0,0,13,37,0,2,0,0.213,0.281,0.272,0.553,AL,['DET'],['AL'],[2023],42,107,0,100,Active,0
269417,Ramon Laureano,CLE,OF,29,105,361,46,81,18,4,9,35,12,1,33,114,0,1,9,0.243,0.305,0.371,0.675,AL,"['CLE', 'OAK']",['AL'],[2023],123,289,0,100,Active,0
902992,Kevin Smith,OAK,3B,27,49,135,15,25,4,0,5,11,1,0,5,51,5,0,1,0.185,0.219,0.325,0.544,AL,['OAK'],['AL'],[2023],31,111,0,100,Active,0
736268,Willie Calhoun,NYY,OF,28,44,134,16,32,7,0,5,16,0,0,14,20,0,1,0,0.239,0.31,0.402,0.712,AL,['NYY'],['AL'],[2023],46,102,0,100,Active,0
266603,Jose Barrero,CIN,SS,25,46,133,15,29,8,0,2,17,3,2,15,44,0,1,0,0.218,0.297,0.323,0.62,NL,['CIN'],['NL'],[2023],44,104,0,100,Active,0
237633,Miles Mastrobuoni,CHC,2B,27,61,133,24,32,5,0,1,5,13,1,13,32,3,0,0,0.241,0.308,0.3,0.608,NL,['CHC'],['NL'],[2023],45,101,0,100,Active,0
1009048,Miguel Amaya,CHC,C,24,53,131,17,28,4,0,5,18,0,0,12,40,1,1,11,0.214,0.331,0.358,0.689,NL,['CHC'],['NL'],[2023],51,114,0,100,Active,0
899322,Austin Nola,SD,C,33,52,130,9,19,3,0,1,8,0,0,18,31,4,0,2,0.146,0.26,0.192,0.452,NL,['SD'],['NL'],[2023],39,113,0,100,Active,0
852725,Omar Narvaez,NYM,C,31,49,128,12,27,5,0,2,7,0,0,14,27,1,3,0,0.211,0.288,0.296,0.584,NL,['NYM'],['NL'],[2023],41,101,0,100,Active,0
23444,Billy McKinney,NYY,OF,29,48,128,19,29,3,1,6,14,1,0,17,39,0,1,1,0.227,0.321,0.406,0.727,AL,['NYY'],['AL'],[2023],47,100,0,100,Active,0
24418,Wil Myers,CIN,OF,32,37,127,11,24,3,0,3,12,2,1,12,48,1,1,0,0.189,0.258,0.283,0.54,NL,['CIN'],['NL'],[2023],36,103,0,100,Active,0
30650,Amed Rosario,LAD,SS,27,142,510,70,134,25,8,6,58,15,2,29,99,0,3,3,0.256,0.306,0.378,0.683,AL,"['CLE', 'LAD']",['AL'],[2023],166,379,0,100,Active,0
634064,Parker Meadows,DET,OF,23,37,125,19,29,4,2,3,13,8,1,17,37,0,1,2,0.232,0.333,0.368,0.701,AL,['DET'],['AL'],[2023],48,98,0,100,Active,0
465950,Josh Rojas,SEA,2B,29,105,314,47,77,17,0,4,40,12,0,27,81,2,4,1,0.272,0.307,0.337,0.644,AL,"['SEA', 'ARI']",['AL'],[2023],105,238,0,100,Active,0
331133,Tyler Soderstrom,OAK,C,21,45,125,9,20,1,0,3,7,0,0,11,43,0,1,1,0.16,0.233,0.24,0.473,AL,['OAK'],['AL'],[2023],32,106,0,100,Active,0
222396,David Villar,SF,3B,26,46,124,15,18,6,0,5,12,1,1,11,45,0,1,4,0.145,0.237,0.314,0.55,NL,['SF'],['NL'],[2023],33,110,0,100,Active,0
311650,Dairon Blanco,KC,OF,30,69,124,19,32,7,4,3,18,24,5,10,33,2,0,2,0.258,0.323,0.451,0.774,AL,['KC'],['AL'],[2023],44,94,0,100,Active,0
309301,Mike Zunino,CLE,C,32,42,124,11,22,7,0,3,11,0,0,15,61,0,0,1,0.177,0.271,0.306,0.577,AL,['CLE'],['AL'],[2023],38,103,0,100,Active,0
873152,Lawrence Butler,OAK,OF,23,42,123,10,26,4,0,4,10,0,0,4,35,0,1,1,0.211,0.242,0.341,0.583,AL,['OAK'],['AL'],[2023],31,98,0,100,Active,0
564408,Masyn Winn,STL,SS,21,37,122,8,21,2,0,2,12,2,1,10,26,2,3,0,0.172,0.234,0.237,0.471,NL,['STL'],['NL'],[2023],31,101,0,100,Active,0
306059,Ryan McKenna,BAL,OF,26,89,122,23,31,7,0,2,18,5,0,9,40,3,2,3,0.254,0.32,0.36,0.679,AL,['BAL'],['AL'],[2023],43,94,0,100,Active,0
1047951,Matthew Batten,SD,3B,28,43,120,19,31,6,0,2,11,2,2,17,30,1,0,1,0.258,0.355,0.358,0.713,NL,['SD'],['NL'],[2023],49,90,0,100,Active,0
433703,Brett Wisely,SF,2B,24,51,120,10,21,5,0,2,8,2,1,9,40,1,1,0,0.175,0.232,0.266,0.498,NL,['SF'],['NL'],[2023],30,99,0,100,Active,0
151250,Garrett Cooper,SD,1B,32,123,422,42,106,18,1,17,61,0,0,31,132,0,2,2,0.239,0.305,0.419,0.724,NL,"['SD', 'MIA']",['NL'],[2023],139,318,0,100,Active,0
355022,Davis Schneider,TOR,2B,24,35,116,23,32,12,1,8,20,1,0,21,43,0,0,4,0.276,0.404,0.603,1.007,AL,['TOR'],['AL'],[2023],57,88,0,100,Active,0
765640,Nick Gonzales,PIT,2B,24,35,115,12,24,8,1,2,13,0,1,6,36,1,2,4,0.209,0.272,0.347,0.619,NL,['PIT'],['NL'],[2023],34,95,0,100,Active,0
570230,Mike Moustakas,COL,3B,35,112,352,43,87,15,0,12,48,0,0,23,95,0,8,3,0.27,0.298,0.392,0.69,NL,"['LAA', 'COL']","['NL', 'AL']",[2023],113,268,0,100,Active,0
939400,Rafael Ortega,NYM,OF,32,47,114,16,25,3,0,1,8,6,1,20,33,1,0,1,0.219,0.34,0.271,0.611,NL,['NYM'],['NL'],[2023],46,90,0,100,Active,0
1018115,Noelvi Marte,CIN,3B,21,35,114,15,36,7,0,3,15,6,2,8,25,0,0,1,0.316,0.365,0.456,0.821,NL,['CIN'],['NL'],[2023],45,79,0,100,Active,0
676127,Garrett Stubbs,PHI,C,30,41,113,15,23,4,1,1,12,2,0,9,29,1,0,2,0.204,0.274,0.283,0.556,NL,['PHI'],['NL'],[2023],34,92,0,100,Active,0
57713,Eduardo Escobar,NYM,3B,34,100,288,32,65,6,5,6,31,2,1,18,78,1,2,0,0.236,0.271,0.343,0.614,NL,"['NYM', 'LAA']","['NL', 'AL']",[2023],83,223,0,100,Active,0
908559,Tucker Barnhart,CHC,C,32,47,109,6,22,3,0,1,9,1,0,12,42,0,1,1,0.202,0.286,0.256,0.542,NL,['CHC'],['NL'],[2023],35,88,0,100,Active,0
370525,Nolan Schanuel,LAA,1B,21,29,109,19,30,3,0,1,6,0,0,20,19,0,0,3,0.275,0.401,0.33,0.731,AL,['LAA'],['AL'],[2023],53,82,0,100,Active,0
644871,Avisail Garcia,MIA,OF,32,37,108,8,20,3,1,3,12,2,0,6,39,0,0,2,0.185,0.241,0.314,0.554,NL,['MIA'],['NL'],[2023],28,90,0,100,Active,0
1005584,Victor Robles,WSH,OF,26,36,107,15,32,5,1,0,8,8,1,11,18,4,0,4,0.299,0.385,0.364,0.749,NL,['WSH'],['NL'],[2023],47,79,0,100,Active,0
659820,Luis Guillorme,NYM,2B,29,54,107,12,24,6,1,1,9,0,0,10,28,2,1,0,0.224,0.29,0.327,0.617,NL,['NYM'],['NL'],[2023],34,83,0,100,Active,0
218216,Jacob Young,WSH,OF,24,33,107,9,27,7,1,0,12,13,0,10,22,3,0,1,0.252,0.322,0.336,0.658,NL,['WSH'],['NL'],[2023],38,81,0,100,Active,0
524002,Yu Chang,BOS,3B,28,39,105,12,17,2,0,6,18,4,0,3,34,2,0,2,0.162,0.2,0.352,0.552,AL,['BOS'],['AL'],[2023],22,90,0,100,Active,0
216854,Jackie Bradley,KC,OF,33,43,105,10,14,5,0,1,6,0,0,5,29,1,0,2,0.133,0.187,0.209,0.396,AL,['KC'],['AL'],[2023],21,93,0,100,Active,0
45426,Jesus Aguilar,OAK,1B,33,36,104,8,23,2,0,5,9,0,0,8,31,0,1,1,0.221,0.283,0.384,0.667,AL,['OAK'],['AL'],[2023],32,82,0,100,Active,0
198669,Jared Walsh,LAA,1B,30,39,104,10,13,4,0,4,11,0,0,11,45,0,0,1,0.125,0.215,0.278,0.493,AL,['LAA'],['AL'],[2023],25,92,0,100,Active,0
308799,Josh Harrison,PHI,2B,36,41,103,8,21,3,0,2,10,0,0,3,20,0,2,6,0.204,0.267,0.291,0.558,NL,['PHI'],['NL'],[2023],30,88,0,100,Active,0
1029408,Rene Pinto,TB,C,26,39,103,10,26,3,0,6,16,0,0,2,34,0,0,0,0.252,0.266,0.456,0.722,AL,['TB'],['AL'],[2023],28,77,0,100,Active,0
693357,David Fry,CLE,C,27,58,101,12,24,6,0,4,15,2,0,8,30,0,0,4,0.238,0.318,0.415,0.733,AL,['CLE'],['AL'],[2023],36,81,0,100,Active,0
