Hashcode,Player,Team,Age,G,GS,CG,SHO,IP,H,ER,K,BB,HR,W,L,SV,BS,HLD,ERA,WHIP,League,Teams,Leagues,AB,2B,3B,HBP,Season,OBP,Total_OB,Total_Outs,AVG_faced,Game_Fatigue_Factor,Condition,Status,Injured Days
118044,Jackson Kowar,KC,27,60,0,0,0,86.4,122,74,92,62,16,4,0,0,0,4,6.43,1.93,AL,['KC'],['AL'],381.20000000000005,0,0,0,"[2022, 2023, 2024]",0.39148073022312374,184,259.20000000000005,7.386666666666668,0,100,Active,0
524043,Andrew Suarez,STL,31,13,0,0,0,27.2,33,22,17,15,7,0,0,0,0,0,7.16,1.73,NL,['STL'],['NL'],114.6,0,0,0,"[2022, 2023, 2024]",0.3657505285412262,48,81.6,9.96923076923077,0,100,Active,0
366586,Rich Hill,SD,43,522,477,0,0,2431.7999999999997,2610,1323,2142,855,342,144,189,0,9,0,8.23,1.72,NL,"['PIT', 'SD', 'BOS']","['NL', 'AL']",9905.4,0,0,0,"[2022, 2023, 2024]",0.364406779661017,3465,7295.4,20.613793103448277,0,100,Active,0
157808,Casey Lawrence,STL,35,42,0,0,0,90.2,110,70,62,28,24,2,2,0,0,8,6.59,1.54,NL,"['TOR', 'STL']","['NL', 'AL']",380.6,0,0,0,"[2022, 2023, 2024]",0.3392070484581498,138,270.6,9.72857142857143,0,100,Active,0
584754,Zach Neal,OAK,34,14,2,0,0,27.0,30,20,25,14,8,1,1,0,0,0,6.67,1.63,AL,['OAK'],['AL'],111.0,0,0,0,"[2022, 2023, 2024]",0.3520518358531317,44,81.0,8.928571428571429,0,100,Active,0
143234,Mike Mayers,KC,31,60,10,0,0,152.60000000000002,172,100,124,56,38,4,6,0,2,2,6.15,1.67,AL,"['LAA', 'KC']",['AL'],629.8000000000001,0,0,0,"[2022, 2023, 2024]",0.3576017130620985,228,457.80000000000007,11.430000000000001,0,100,Active,0
32782,Luis Cessa,CIN,31,106,32,0,0,212.4,244,134,140,80,34,10,16,0,2,10,9.0,2.23,NL,['CIN'],['NL'],881.2,0,0,0,"[2022, 2023, 2024]",0.42638623326959846,324,637.2,9.067924528301887,0,100,Active,0
349585,Brent Headrick,MIN,25,14,0,0,0,25.2,27,18,30,10,7,3,0,1,1,0,6.31,1.44,AL,['MIN'],['AL'],102.6,0,0,0,"[2022, 2023, 2024]",0.32432432432432434,37,75.6,8.042857142857143,0,100,Active,0
462467,Tyler Mahle,MIN,29,252,252,0,0,1308.6,1134,612,1386,432,189,63,90,0,0,0,3.16,1.05,AL,"['CIN', 'MIN']","['AL', 'NL']",5059.799999999999,0,0,0,"[2022, 2023, 2024]",0.2592592592592593,1566,3925.7999999999997,21.79285714285714,0,100,Active,0
515021,Stephen Nogosek,NYM,28,50,0,0,0,94.4,96,44,92,42,20,2,4,0,0,0,5.61,1.64,NL,['NYM'],['NL'],379.20000000000005,0,0,0,"[2022, 2023, 2024]",0.35344827586206895,138,283.20000000000005,8.424000000000001,0,100,Active,0
210400,Phil Bickford,NYM,28,1089,0,0,0,1152.8999999999999,1008,621,1287,477,180,63,54,9,18,90,4.62,1.34,NL,"['NYM', 'LAD']","['NL', 'AL']",4466.7,0,0,0,"[2022, 2023, 2024]",0.30875576036866365,1485,3458.7,4.539669421487603,0,100,Active,0
755190,AJ Smith-Shawver,ATL,20,6,5,0,0,25.1,17,12,20,11,7,1,0,0,0,0,4.26,1.11,NL,['ATL'],['NL'],92.30000000000001,0,0,0,"[2022, 2023, 2024]",0.27007299270072993,28,75.30000000000001,17.21666666666667,0,100,Active,0
498140,Andrew Bellatti,PHI,32,172,2,0,0,156.6,144,68,206,74,18,10,8,4,2,22,5.11,1.5,NL,['PHI'],['NL'],613.8,0,0,0,"[2022, 2023, 2024]",0.3333333333333333,218,469.79999999999995,3.9988372093023252,0,100,Active,0
1028582,Matt Carasiti,COL,32,16,0,0,0,24.1,28,17,16,11,3,1,0,1,0,3,6.29,1.6,NL,['COL'],['NL'],100.30000000000001,0,0,0,"[2022, 2023, 2024]",0.3478260869565218,39,72.30000000000001,6.956250000000001,0,100,Active,0
12007,Duane Underwood,PIT,29,142,2,0,0,162.4,164,84,142,72,8,4,12,6,6,28,5.18,1.44,NL,['PIT'],['NL'],651.2,0,0,0,"[2022, 2023, 2024]",0.32432432432432434,236,487.20000000000005,5.092957746478874,0,100,Active,0
681601,Yerry De Los Santos,PIT,25,96,0,0,0,98.6,78,46,88,48,8,2,8,6,4,10,3.33,1.23,NL,['PIT'],['NL'],373.79999999999995,0,0,0,"[2022, 2023, 2024]",0.2907801418439716,126,295.79999999999995,4.39375,0,100,Active,0
350078,Jordan Balazovic,MIN,25,18,0,0,0,24.1,26,12,17,12,5,1,0,0,0,2,4.44,1.56,AL,['MIN'],['AL'],98.30000000000001,0,0,0,"[2022, 2023, 2024]",0.3421052631578947,38,72.30000000000001,6.127777777777778,0,100,Active,0
450604,Amos Willingham,WAS,25,18,0,0,0,24.1,35,18,15,9,8,0,2,0,0,0,6.66,1.81,NL,['WAS'],['NL'],107.30000000000001,0,0,0,"[2022, 2023, 2024]",0.37629937629937626,44,72.30000000000001,6.461111111111112,0,100,Active,0
39911,Tommy Doyle,COL,27,15,0,0,0,23.2,23,18,18,13,5,0,1,0,2,0,6.85,1.52,NL,['COL'],['NL'],92.6,0,0,0,"[2022, 2023, 2024]",0.336283185840708,36,69.6,7.04,0,100,Active,0
190020,Tommy Hunter,NYM,37,64,0,0,0,90.6,98,48,84,22,20,0,4,0,0,4,6.85,1.39,NL,['NYM'],['NL'],369.79999999999995,0,0,0,"[2022, 2023, 2024]",0.31662870159453305,120,271.79999999999995,6.121874999999999,0,100,Active,0
729690,Brandon Walter,BOS,27,9,0,0,0,23.0,32,16,16,7,3,0,0,1,0,0,6.26,1.7,AL,['BOS'],['AL'],101.0,0,0,0,"[2022, 2023, 2024]",0.36170212765957444,39,69.0,12.0,0,100,Active,0
20395,Kaleb Ort,BOS,31,92,4,0,0,102.2,124,72,102,48,20,4,8,2,2,4,6.26,1.57,AL,['BOS'],['AL'],430.6,0,0,0,"[2022, 2023, 2024]",0.3435448577680525,172,306.6,5.202173913043478,0,100,Active,0
775136,Devin Smeltzer,MIA,28,48,26,0,0,184.39999999999998,192,90,112,46,40,10,6,0,0,0,6.45,1.48,NL,"['MIA', 'MIN']","['NL', 'AL']",745.1999999999999,0,0,0,"[2022, 2023, 2024]",0.33035714285714285,238,553.1999999999999,16.48333333333333,0,100,Active,0
1015300,Yonny Chirinos,ATL,29,198,90,0,0,821.7,882,459,531,252,135,54,45,0,0,9,9.27,1.79,NL,"['TB', 'ATL']","['NL', 'AL']",3347.1000000000004,0,0,0,"[2022, 2023, 2024]",0.3736951983298539,1134,2465.1000000000004,18.17727272727273,0,100,Active,0
1044890,Kendall Graveman,HOU,32,1197,0,0,0,1179.8999999999999,1044,414,1188,558,126,72,90,126,90,360,2.42,1.52,AL,"['CWS', 'HOU']",['AL'],4583.7,0,0,0,"[2022, 2023, 2024]",0.336283185840708,1602,3539.7,4.295488721804511,0,100,Active,0
103444,Zach Plesac,CLE,28,60,58,0,0,304.59999999999997,346,162,228,86,44,8,26,0,0,0,7.59,1.97,AL,['CLE'],['AL'],1259.8,0,0,0,"[2022, 2023, 2024]",0.3963782696177062,432,913.8,22.43,0,100,Active,0
795420,Rob Zastryzny,PIT,31,243,9,0,0,217.79999999999998,243,126,162,126,9,9,0,0,9,18,4.79,1.79,NL,"['LAA', 'PIT', 'NYM']","['NL', 'AL']",896.4,0,0,0,"[2022, 2023, 2024]",0.3736951983298539,369,653.4,4.207407407407407,0,100,Active,0
226664,Connor Phillips,CIN,22,5,5,0,0,20.2,18,16,26,13,5,1,1,0,0,0,6.97,1.5,NL,['CIN'],['NL'],78.6,0,0,0,"[2022, 2023, 2024]",0.3333333333333333,31,60.599999999999994,18.32,0,100,Active,0
531689,Drew Carlton,SD,28,32,0,0,0,56.8,44,24,50,12,6,4,2,0,4,0,4.35,1.16,NL,"['SD', 'DET']","['NL', 'AL']",214.39999999999998,0,0,0,"[2022, 2023, 2024]",0.2788461538461538,56,170.39999999999998,7.074999999999999,0,100,Active,0
789297,Max Castillo,KC,24,189,54,0,0,526.5,522,324,423,216,90,0,27,0,0,0,4.43,1.43,AL,"['TOR', 'KC']",['AL'],2101.5,0,0,0,"[2022, 2023, 2024]",0.3227990970654628,738,1579.5,12.261904761904763,0,100,Active,0
493225,German Marquez,COL,28,70,70,0,0,402.4,408,222,334,132,68,22,30,0,0,0,4.95,1.1,NL,['COL'],['NL'],1615.1999999999998,0,0,0,"[2022, 2023, 2024]",0.26829268292682934,540,1207.1999999999998,24.959999999999997,0,100,Active,0
808421,Anthony Bass,TOR,35,855,0,0,0,804.6000000000001,630,207,828,261,81,36,27,0,27,216,4.95,1.4,AL,"['TOR', 'MIA']","['AL', 'NL']",3043.8,0,0,0,"[2022, 2023, 2024]",0.3181818181818181,891,2413.8,3.865263157894737,0,100,Active,0
426140,Brad Boxberger,CHC,35,184,0,0,0,168.0,134,64,170,76,18,8,8,6,14,60,4.95,1.3,NL,"['CHC', 'MIL']",['NL'],638.0,0,0,0,"[2022, 2023, 2024]",0.3023255813953489,210,504.0,3.880434782608696,0,100,Active,0
647511,Sawyer Gipson-Long,DET,25,4,4,0,0,20.0,14,6,26,8,2,1,0,0,0,0,2.7,1.1,AL,['DET'],['AL'],74.0,0,0,0,"[2022, 2023, 2024]",0.26829268292682934,22,60.0,20.5,0,100,Active,0
657255,Jackson Rutledge,WAS,24,4,4,0,0,20.0,24,15,12,6,4,1,1,0,0,0,6.75,1.5,NL,['WAS'],['NL'],84.0,0,0,0,"[2022, 2023, 2024]",0.3333333333333333,30,60.0,22.5,0,100,Active,0
914524,Sammy Peralta,CWS,25,16,0,0,0,20.0,19,9,18,11,2,2,0,0,0,0,4.05,1.5,AL,['CWS'],['AL'],79.0,0,0,0,"[2022, 2023, 2024]",0.3333333333333333,30,60.0,5.625,0,100,Active,0
472049,Lane Ramsey,CWS,27,21,0,0,0,20.0,25,13,18,9,1,1,0,0,0,3,5.85,1.7,AL,['CWS'],['AL'],85.0,0,0,0,"[2022, 2023, 2024]",0.36170212765957444,34,60.0,4.476190476190476,0,100,Active,0
642731,Adam Oller,OAK,28,56,30,0,0,186.6,222,148,118,102,44,6,18,0,0,2,10.07,2.08,AL,['OAK'],['AL'],781.8,0,0,0,"[2022, 2023, 2024]",0.4094488188976378,324,559.8,15.782142857142857,0,100,Active,0
760343,Tucker Davidson,KC,27,3200,768,0,0,6508.8,7552,4672,5056,3456,832,192,576,128,0,128,5.03,1.42,AL,"['LAA', 'ATL', 'KC']","['NL', 'AL']",27078.4,0,0,0,"[2022, 2023, 2024]",0.3212669683257918,11008,19526.4,9.542,0,100,Active,0
76074,Denyi Reyes,NYM,26,24,8,0,0,52.8,66,38,40,18,6,0,4,0,0,2,7.78,1.68,NL,"['BAL', 'NYM']","['NL', 'AL']",224.39999999999998,0,0,0,"[2022, 2023, 2024]",0.358974358974359,84,158.39999999999998,10.1,0,100,Active,0
164575,John Curtiss,NYM,30,15,0,0,0,19.2,17,10,16,8,3,0,0,0,1,2,4.58,1.27,NL,['NYM'],['NL'],74.6,0,0,0,"[2022, 2023, 2024]",0.29742388758782207,25,57.599999999999994,5.506666666666666,0,100,Active,0
54719,Hobie Harris,WAS,30,16,0,0,0,19.1,21,11,9,13,2,0,0,0,0,0,5.12,1.76,NL,['WAS'],['NL'],78.30000000000001,0,0,0,"[2022, 2023, 2024]",0.3697478991596639,34,57.300000000000004,5.706250000000001,0,100,Active,0
560902,Ben Heller,ATL,32,19,0,0,0,18.2,16,8,16,11,2,0,0,0,1,4,3.86,1.45,NL,['ATL'],['NL'],70.6,0,0,0,"[2022, 2023, 2024]",0.32584269662921345,27,54.599999999999994,4.294736842105263,0,100,Active,0
504165,Justin Garza,BOS,29,17,1,0,0,18.1,22,15,17,12,3,0,2,0,0,0,7.36,1.85,AL,['BOS'],['AL'],76.30000000000001,0,0,0,"[2022, 2023, 2024]",0.3814432989690722,34,54.300000000000004,5.194117647058825,0,100,Active,0
917361,Drew Rucinski,OAK,34,4,4,0,0,18.0,27,18,6,14,5,0,4,0,0,0,9.0,2.28,AL,['OAK'],['AL'],81.0,0,0,0,"[2022, 2023, 2024]",0.4318181818181818,41,54.0,23.75,0,100,Active,0
619299,Brad Hand,ATL,33,1035,0,0,0,883.8000000000001,819,423,873,405,72,72,45,54,36,162,7.5,1.39,NL,"['COL', 'PHI', 'ATL']",['NL'],3470.4,0,0,0,"[2022, 2023, 2024]",0.31662870159453305,1224,2651.4,3.7443478260869565,0,100,Active,0
998361,Zach Jackson,OAK,28,146,0,0,0,132.0,92,42,180,86,4,8,8,8,8,56,2.5,1.56,AL,['OAK'],['AL'],488.0,0,0,0,"[2022, 2023, 2024]",0.3421052631578947,178,396.0,3.9315068493150687,0,100,Active,0
806208,Brett Kennedy,CIN,29,5,2,0,0,18.0,19,13,9,7,1,1,0,0,0,0,6.5,1.44,NL,['CIN'],['NL'],73.0,0,0,0,"[2022, 2023, 2024]",0.32432432432432434,26,54.0,16.0,0,100,Active,0
832301,Josh Taylor,KC,30,17,1,0,0,17.2,22,16,26,9,4,1,3,0,2,0,8.15,1.75,AL,['KC'],['AL'],73.6,0,0,0,"[2022, 2023, 2024]",0.3684210526315789,31,51.599999999999994,4.858823529411764,0,100,Active,0
167590,Andre Jackson,LAD,27,207,63,0,0,626.4000000000001,549,324,594,234,99,9,27,27,0,18,6.62,1.42,AL,"['PIT', 'LAD']","['NL', 'AL']",2428.2000000000003,0,0,0,"[2022, 2023, 2024]",0.3212669683257918,783,1879.2000000000003,12.860869565217392,0,100,Active,0
241052,Domingo Tapia,SD,32,52,0,0,0,68.4,76,46,52,52,6,0,2,2,0,2,3.57,1.42,NL,"['OAK', 'SD']","['NL', 'AL']",281.20000000000005,0,0,0,"[2022, 2023, 2024]",0.3212669683257918,128,205.20000000000002,6.407692307692309,0,100,Active,0
50967,Jose De Leon,MIN,31,12,1,0,0,17.1,16,9,17,5,2,0,1,0,0,0,4.67,1.21,AL,['MIN'],['AL'],67.30000000000001,0,0,0,"[2022, 2023, 2024]",0.28741092636579574,21,51.300000000000004,6.025000000000001,0,100,Active,0
865060,Tyler Gilbert,ARI,29,38,14,0,0,102.4,108,60,78,30,20,0,10,0,0,0,5.19,1.5,AL,['ARI'],['AL'],415.20000000000005,0,0,0,"[2022, 2023, 2024]",0.3333333333333333,138,307.20000000000005,11.715789473684211,0,100,Active,0
44700,Sam Bachman,LAA,24,11,0,0,0,17.0,17,6,14,11,0,1,2,1,1,2,3.18,1.65,AL,['LAA'],['AL'],68.0,0,0,0,"[2022, 2023, 2024]",0.3548387096774193,28,51.0,7.181818181818182,0,100,Active,0
924387,Trey Wingenter,DET,29,17,0,0,0,17.0,16,11,22,7,2,1,0,0,0,0,5.82,1.35,AL,['DET'],['AL'],67.0,0,0,0,"[2022, 2023, 2024]",0.31034482758620696,23,51.0,4.352941176470588,0,100,Active,0
915559,Madison Bumgarner,ARI,34,68,68,0,0,348.79999999999995,408,210,244,128,58,14,36,0,0,0,10.26,2.4,AL,['ARI'],['AL'],1454.3999999999999,0,0,0,"[2022, 2023, 2024]",0.4444444444444444,536,1046.3999999999999,23.270588235294117,0,100,Active,0
364452,Lyon Richardson,CIN,23,4,4,0,0,16.2,17,16,12,15,6,0,2,0,0,0,8.64,1.92,NL,['CIN'],['NL'],65.6,0,0,0,"[2022, 2023, 2024]",0.3902439024390244,32,48.599999999999994,20.15,0,100,Active,0
412591,Francisco Perez,OAK,26,54,2,0,0,48.8,60,36,42,34,4,2,4,0,2,0,5.94,1.5,AL,"['WAS', 'OAK']","['AL', 'NL']",206.39999999999998,0,0,0,"[2022, 2023, 2024]",0.3333333333333333,94,146.39999999999998,4.451851851851852,0,100,Active,0
919503,Ian Kennedy,TEX,38,146,0,0,0,132.4,146,86,130,58,30,8,16,20,14,22,7.16,1.41,AL,"['ARI', 'TEX']",['AL'],543.2,0,0,0,"[2022, 2023, 2024]",0.31972789115646255,204,397.20000000000005,4.117808219178083,0,100,Active,0
654864,Kris Bubic,KC,26,62,60,0,0,290.0,350,174,252,130,38,6,30,0,0,0,3.94,1.31,AL,['KC'],['AL'],1220.0,0,0,0,"[2022, 2023, 2024]",0.3039443155452436,480,870.0,21.774193548387096,0,100,Active,0
454348,Jeffrey Springs,TB,31,72,56,0,0,302.2,236,76,336,70,30,22,10,0,0,0,0.56,0.5,AL,['TB'],['AL'],1142.6,0,0,0,"[2022, 2023, 2024]",0.14285714285714285,306,906.5999999999999,16.841666666666665,0,100,Active,0
890725,Ty Adcock,SEA,26,12,0,0,0,15.2,11,6,11,0,4,0,0,0,0,0,3.45,0.7,AL,['SEA'],['AL'],56.599999999999994,0,0,0,"[2022, 2023, 2024]",0.18918918918918917,11,45.599999999999994,4.716666666666666,0,100,Active,0
838694,Garrett Hill,DET,27,52,16,0,0,150.6,144,86,108,86,24,6,6,2,0,4,9.19,2.11,AL,['DET'],['AL'],595.8,0,0,0,"[2022, 2023, 2024]",0.4129158512720157,230,451.79999999999995,13.11153846153846,0,100,Active,0
510758,Trevor Kelley,TB,29,56,6,0,0,76.6,82,52,68,30,22,2,2,0,2,6,5.87,1.43,AL,"['TB', 'MIL']","['AL', 'NL']",311.79999999999995,0,0,0,"[2022, 2023, 2024]",0.3227990970654628,112,229.79999999999998,6.103571428571428,0,100,Active,0
118227,James Naile,STL,30,34,0,0,0,48.2,70,40,24,22,6,0,0,0,0,2,8.8,2.35,NL,['STL'],['NL'],214.60000000000002,0,0,0,"[2022, 2023, 2024]",0.4392523364485982,92,144.60000000000002,6.958823529411766,0,100,Active,0
234677,Angel Felipe,OAK,26,14,0,0,0,15.0,6,7,19,13,0,1,1,0,1,5,4.2,1.27,AL,['OAK'],['AL'],51.0,0,0,0,"[2022, 2023, 2024]",0.29742388758782207,19,45.0,4.571428571428571,0,100,Active,0
445604,Sean Newcomb,OAK,30,243,27,0,0,379.8,369,288,405,252,81,27,18,0,0,27,3.0,1.13,AL,"['OAK', 'CHC', 'ATL']","['AL', 'NL']",1508.4,0,0,0,"[2022, 2023, 2024]",0.27360774818401934,621,1139.4,7.2444444444444445,0,100,Active,0
962584,Freddy Tarnok,OAK,24,12,2,0,0,28.799999999999997,24,16,30,22,8,2,2,0,0,0,4.91,1.5,AL,"['OAK', 'ATL']","['AL', 'NL']",110.39999999999999,0,0,0,"[2022, 2023, 2024]",0.3333333333333333,46,86.39999999999999,11.033333333333331,0,100,Active,0
605303,Oliver Ortega,MIN,27,74,0,0,0,96.4,86,42,94,50,14,2,8,2,0,12,4.3,1.23,AL,"['LAA', 'MIN']",['AL'],375.20000000000005,0,0,0,"[2022, 2023, 2024]",0.2907801418439716,136,289.20000000000005,5.745945945945946,0,100,Active,0
875973,Nick Vespi,BAL,28,68,0,0,0,80.6,90,38,74,20,14,12,0,2,2,2,4.3,1.23,AL,['BAL'],['AL'],331.79999999999995,0,0,0,"[2022, 2023, 2024]",0.2907801418439716,110,241.79999999999998,5.173529411764705,0,100,Active,0
656682,Ryan Weber,NYY,33,26,0,0,0,48.599999999999994,46,12,20,4,6,2,0,4,0,2,3.14,1.26,AL,['NYY'],['AL'],191.79999999999998,0,0,0,"[2022, 2023, 2024]",0.29577464788732394,50,145.79999999999998,7.53076923076923,0,100,Active,0
766198,Keynan Middleton,NYY,30,621,0,0,0,604.8000000000001,504,261,711,234,117,27,36,18,36,54,1.88,0.98,AL,"['CWS', 'ARI', 'NYY']",['AL'],2318.4,0,0,0,"[2022, 2023, 2024]",0.24623115577889446,738,1814.4,4.110144927536232,0,100,Active,0
39048,Robert Stephenson,PIT,30,7552,0,0,0,7001.6,5952,3392,8448,1920,1152,320,384,64,512,1472,5.14,1.43,NL,"['TB', 'COL', 'PIT']","['AL', 'NL']",26956.800000000003,0,0,0,"[2022, 2023, 2024]",0.3227990970654628,7872,21004.800000000003,3.8237288135593226,0,100,Active,0
46042,Reiver Sanmartin,CIN,27,118,8,0,0,142.0,166,102,120,78,20,10,8,0,0,16,7.07,1.93,NL,['CIN'],['NL'],592.0,0,0,0,"[2022, 2023, 2024]",0.39148073022312374,244,426.0,5.677966101694915,0,100,Active,0
293810,Penn Murfee,SEA,29,160,2,0,0,166.2,106,50,184,56,16,10,4,0,2,16,1.29,1.07,AL,['SEA'],['AL'],604.5999999999999,0,0,0,"[2022, 2023, 2024]",0.2628992628992629,162,498.59999999999997,4.128749999999999,0,100,Active,0
658748,Chad Smith,OAK,28,50,0,0,0,62.4,62,50,64,44,8,2,6,0,2,0,6.59,1.61,AL,"['COL', 'OAK']","['AL', 'NL']",249.2,0,0,0,"[2022, 2023, 2024]",0.3492407809110629,106,187.2,5.864,0,100,Active,0
342535,Jimmy Yacabonis,NYM,31,189,9,0,0,238.5,306,207,288,144,54,27,18,0,0,0,6.59,1.46,NL,"['TB', 'MIA', 'NYM']","['AL', 'NL']",1021.5,0,0,0,"[2022, 2023, 2024]",0.3273542600896861,450,715.5,6.166666666666667,0,100,Active,0
495485,Lucas Luetge,ATL,36,124,0,0,0,140.6,160,56,148,48,12,10,8,4,4,12,7.24,1.76,NL,"['NYY', 'ATL']","['NL', 'AL']",581.8,0,0,0,"[2022, 2023, 2024]",0.3697478991596639,208,421.79999999999995,5.079032258064516,0,100,Active,0
574952,Peter Solomon,ARI,27,5,0,0,0,13.1,17,18,6,11,2,0,0,0,0,0,12.15,2.1,AL,['ARI'],['AL'],56.3,0,0,0,"[2022, 2023, 2024]",0.411764705882353,28,39.3,13.459999999999999,0,100,Active,0
261418,Bruce Zimmermann,BAL,28,44,26,0,0,172.6,228,112,126,24,48,8,10,0,0,2,4.73,1.28,AL,['BAL'],['AL'],745.8,0,0,0,"[2022, 2023, 2024]",0.29906542056074764,252,517.8,17.495454545454546,0,100,Active,0
673323,Daniel Norris,CLE,30,432,27,0,0,633.6,495,378,693,369,126,18,36,0,0,18,5.68,1.74,AL,"['DET', 'CHC', 'CLE']","['AL', 'NL']",2395.8,0,0,0,"[2022, 2023, 2024]",0.36708860759493667,864,1900.8000000000002,6.4,0,100,Active,0
259782,Jeurys Familia,OAK,34,558,0,0,0,506.69999999999993,639,351,450,315,81,18,36,18,45,72,6.39,2.05,AL,"['OAK', 'PHI', 'BOS']","['AL', 'NL']",2159.1,0,0,0,"[2022, 2023, 2024]",0.4059405940594059,954,1520.1,4.433870967741935,0,100,Active,0
416139,Steven Cruz,KC,24,10,4,0,0,12.2,11,7,15,11,1,0,0,0,0,0,4.97,1.74,AL,['KC'],['AL'],47.599999999999994,0,0,0,"[2022, 2023, 2024]",0.36708860759493667,22,36.599999999999994,5.859999999999999,0,100,Active,0
806562,Eduardo Salazar,CIN,25,8,0,0,0,12.1,16,11,5,5,0,1,0,0,0,0,8.03,1.7,NL,['CIN'],['NL'],52.3,0,0,0,"[2022, 2023, 2024]",0.36170212765957444,21,36.3,7.1625,0,100,Active,0
258120,Davis Daniel,LAA,26,3,0,0,0,12.1,7,3,9,9,1,1,1,0,0,0,2.19,1.3,AL,['LAA'],['AL'],43.3,0,0,0,"[2022, 2023, 2024]",0.3023255813953489,16,36.3,17.433333333333334,0,100,Active,0
475859,Kolby Allard,ATL,26,28,6,0,0,66.2,74,52,64,20,22,2,6,2,0,0,6.57,1.62,NL,"['TEX', 'ATL']","['NL', 'AL']",272.6,0,0,0,"[2022, 2023, 2024]",0.35064935064935066,94,198.60000000000002,10.450000000000001,0,100,Active,0
306315,Spencer Patton,OAK,35,38,0,0,0,38.2,34,20,24,18,8,0,0,0,0,6,5.11,1.54,AL,"['OAK', 'TEX']",['AL'],148.60000000000002,0,0,0,"[2022, 2023, 2024]",0.3392070484581498,52,114.60000000000001,4.3842105263157904,0,100,Active,0
972905,Chase De Jong,PIT,29,96,0,0,0,164.6,140,76,132,72,32,12,6,2,6,8,13.5,2.12,NL,['PIT'],['NL'],633.8,0,0,0,"[2022, 2023, 2024]",0.4140625,212,493.79999999999995,7.352083333333333,0,100,Active,0
551845,J.C. Mejia,MIL,27,22,0,0,0,26.4,40,26,28,16,4,2,0,0,2,2,5.56,1.59,NL,['MIL'],['NL'],119.19999999999999,0,0,0,"[2022, 2023, 2024]",0.34640522875817,56,79.19999999999999,6.145454545454545,0,100,Active,0
487850,Zach Logue,DET,27,34,20,0,0,136.0,162,104,104,44,32,6,16,0,0,0,7.36,1.36,AL,"['OAK', 'DET']",['AL'],570.0,0,0,0,"[2022, 2023, 2024]",0.3119266055045872,206,408.0,18.058823529411764,0,100,Active,0
48672,Connor Overton,CIN,30,18,14,0,0,88.0,80,48,46,36,8,2,2,0,0,0,11.45,2.36,NL,['CIN'],['NL'],344.0,0,0,0,"[2022, 2023, 2024]",0.4402985074626866,116,264.0,21.11111111111111,0,100,Active,0
162562,Juan Then,SEA,23,9,0,0,0,11.0,14,6,5,2,3,0,0,0,0,0,4.91,1.45,AL,['SEA'],['AL'],47.0,0,0,0,"[2022, 2023, 2024]",0.32584269662921345,16,33.0,5.444444444444445,0,100,Active,0
182079,Glenn Otto,TEX,27,66,54,0,0,290.79999999999995,266,164,236,136,54,14,20,0,0,2,10.13,1.88,AL,['TEX'],['AL'],1138.3999999999999,0,0,0,"[2022, 2023, 2024]",0.38524590163934425,402,872.3999999999999,19.30909090909091,0,100,Active,0
626490,Matt Bush,MIL,37,693,54,0,0,623.6999999999999,486,306,756,216,144,18,45,36,90,171,9.58,1.65,NL,"['TEX', 'MIL']","['NL', 'AL']",2357.1,0,0,0,"[2022, 2023, 2024]",0.3548387096774193,702,1871.1,3.712987012987013,0,100,Active,0
314185,Levi Stoudt,CIN,25,4,2,0,0,10.1,16,11,9,8,1,0,1,0,0,0,9.58,2.32,NL,['CIN'],['NL'],46.3,0,0,0,"[2022, 2023, 2024]",0.4360902255639097,24,30.299999999999997,13.575,0,100,Active,0
353904,Ben Joyce,LAA,23,12,0,0,0,10.0,9,6,10,9,1,1,1,0,0,4,5.4,1.8,AL,['LAA'],['AL'],39.0,0,0,0,"[2022, 2023, 2024]",0.375,18,30.0,4.0,0,100,Active,0
201054,Wil Crowe,PIT,29,130,2,0,0,170.4,154,84,154,94,18,12,22,10,14,32,4.66,1.86,NL,['PIT'],['NL'],665.2,0,0,0,"[2022, 2023, 2024]",0.38271604938271603,248,511.20000000000005,5.840000000000001,0,100,Active,0
892848,Joe Barlow,TEX,28,96,0,0,0,88.4,80,40,68,30,14,8,4,26,8,0,4.66,1.55,AL,['TEX'],['AL'],345.20000000000005,0,0,0,"[2022, 2023, 2024]",0.34065934065934067,110,265.20000000000005,3.9083333333333337,0,100,Active,0
529606,Gerardo Reyes,LAA,30,20,0,0,0,22.4,28,18,20,18,6,0,0,0,0,0,7.45,1.76,AL,['LAA'],['AL'],95.19999999999999,0,0,0,"[2022, 2023, 2024]",0.3697478991596639,46,67.19999999999999,5.659999999999999,0,100,Active,0
1041157,Jose Marte,LAA,27,42,0,0,0,40.2,44,36,44,50,10,0,0,0,2,2,8.68,2.25,AL,['LAA'],['AL'],164.60000000000002,0,0,0,"[2022, 2023, 2024]",0.42857142857142855,94,120.60000000000001,5.10952380952381,0,100,Active,0
607344,Domingo Acevedo,OAK,29,158,0,0,0,152.6,132,72,130,38,22,8,8,8,12,46,10.61,1.93,AL,['OAK'],['AL'],589.8,0,0,0,"[2022, 2023, 2024]",0.39148073022312374,170,457.79999999999995,3.973417721518987,0,100,Active,0
371644,Matt Festa,SEA,30,122,0,0,0,126.0,94,58,154,60,22,4,0,4,2,14,4.0,1.78,AL,['SEA'],['AL'],472.0,0,0,0,"[2022, 2023, 2024]",0.3723849372384937,154,378.0,4.360655737704918,0,100,Active,0
