Hashcode,Player_Season_Key,Player,Age,Team,WAR,W,L,ERA,G,GS,CG,SHO,SV,IP,H,R,ER,HR,BB,SO,HBP,BK,WP,WHIP,Season,MLS,Salary,League,Teams,Leagues,Projection_Method,Trend_Years_Used,Years_Included,AB,2B,3B,OBP,Total_OB,Total_Outs,AVG_faced,Game_Fatigue_Factor,Condition,Status,Injured Days,BS,HLD,E,Age_Adjustment,Injury_Rate_Adj,Injury_Perf_Adj,Streak_Adjustment,Def_WAR,City,Mascot,Injury Description,Sim_WAR,AVG,SLG,OPS
514512,514512_2025,Dylan Lee,31,ATL,1.0,0,0,0.0,3,0,0,0,0,2.666666666666666,1,0,0,0,1,4,0,3.0,0,0.7500000000000002,2026,1.15,760000.0,NL,['ATL'],['NL'],Recent_Year,3,"[2023, 2024, 2025]",9.0,0,0,0.2,0,8,0.0,0.0,27.466382545091676,Active,0,0,1,0,-0.0236,0.0,0.0,0.0033010825935027694,-0.0520858306641751,ATL,,,0.5,0.1111111111111111,0.1111111111111111,0.3111111111111111
729690,729690_2025,Brandon Walter,29,HOU,1.3,0,1,5.4,6,0,0,0,1,5.0,7,0,3,1,0,4,0,0.0,0,1.4,2026,0.054,740000.0,AL,"['BOS', 'HOU']",['AL'],Recent_Year,2,"[2023, 2025]",22.0,2,0,0.3181818181818182,0,15,0.0,0.0,100.0,Active,0,0,0,0,0.0,0.0,0.0,0.0065175722771873106,0.3882057501680418,HOU,,,0.7734351810975997,0.3181818181818182,0.5454545454545454,0.8636363636363635
110223,110223_2025,Cole Sands,28,MIN,0.4,0,0,4.5,4,0,0,0,0,4.0,2,0,2,1,0,4,0,0.0,0,0.5,2026,1.017,749450.0,AL,['MIN'],['AL'],Recent_Year,3,"[2023, 2024, 2025]",14.0,1,0,0.14285714285714285,0,12,0.0,0.0,74.52448705896884,Active,0,0,2,0,0.0008,0.0,0.0,-0.000695284328719859,-1.1832136046180222,MIN,,,0.2,0.14285714285714285,0.42857142857142855,0.5714285714285714
226664,226664_2025,Connor Phillips,25,CIN,0.7,0,0,1.6875000000000007,5,0,0,0,0,5.333333333333332,1,0,1,1,1,6,0,0.0,0,0.3750000000000001,2026,0.027,740000.0,NL,['CIN'],['NL'],Recent_Year,2,"[2023, 2025]",17.0,0,0,0.1111111111111111,0,16,0.0,0.0,0.0,Active,0,0,0,0,0.0128,0.0,0.0,0.012338199249685183,0.1953347823471374,CIN,,,0.4663221501987922,0.058823529411764705,0.23529411764705882,0.3464052287581699
795420,795420_2025,Rob Zastryzny,34,MIL,0.5,0,0,0.0,3,0,0,0,0,3.333333333333333,1,0,0,0,0,1,0,0.0,0,0.30000000000000004,2026,0.0,740000.0,NL,"['PIT', 'MIL']",['NL'],Recent_Year,3,"[2023, 2024, 2025]",11.0,0,0,0.09090909090909091,0,10,0.0,0.0,34.11624819887479,Active,0,0,0,0,-0.1475,0.0,0.0,-0.0004983730541231184,0.2705612751321475,MIL,,,0.25,0.09090909090909091,0.09090909090909091,0.18181818181818182
732723,732723_2025,Germán Márquez,31,COL,-1.2,2,1,5.7857142857142865,3,3,0,0,0,14.0,19,0,9,1,4,12,0,0.0,0,1.6428571428571428,2026,7.027,10000000.0,NL,['COL'],['NL'],Recent_Year,3,"[2023, 2024, 2025]",61.0,2,2,0.35384615384615387,0,42,0.0,0.0,2.091736053057886,Active,0,0,0,0,-0.0236,0.0,0.0,-0.008193474719219513,-1.284242468952149,COL,,,-0.3174287286758674,0.3114754098360656,0.45901639344262296,0.8128625472887768
152981,152981_2025,Greg Weissert,31,BOS,1.1,0,0,0.0,4,0,0,0,1,3.333333333333333,4,0,0,0,1,5,0,0.0,0,1.5000000000000002,2026,0.088,743500.0,AL,"['NYY', 'BOS']",['AL'],Recent_Year,3,"[2023, 2024, 2025]",14.0,2,0,0.3333333333333333,0,10,0.0,0.0,0.0,Active,0,0,1,0,-0.0236,0.0,0.0,0.0072755942509667056,-0.2800583388652271,BOS,,,0.55,0.2857142857142857,0.42857142857142855,0.7619047619047619
85626,85626_2025,Reed Garrett,33,NYM,0.4,0,0,3.8571428571428577,3,0,0,0,1,2.333333333333333,4,0,1,0,1,3,0,0.0,0,2.1428571428571432,2026,0.143,740000.0,NL,['NYM'],['NL'],Recent_Year,3,"[2023, 2024, 2025]",11.0,0,0,0.4166666666666667,0,7,0.0,0.0,20.085613870859074,Active,0,0,0,0,-0.0944,0.0,0.0,-0.0016257170245451203,-0.8149932508180203,NYM,,,0.2,0.36363636363636365,0.36363636363636365,0.7803030303030303
671040,671040_2025,Luis Ortiz,27,CLE,0.6,1,1,5.4,2,2,0,0,0,10.0,12,0,6,0,6,3,0,0.0,0,1.8,2026,0.103,744000.0,AL,"['PHI', 'CLE']","['NL', 'AL']",Recent_Year,3,"[2023, 2024, 2025]",42.0,1,0,0.375,0,30,0.0,0.0,18.492769242906316,Active,0,0,0,0,0.0032,0.0,0.0,-0.014931480922204745,-1.823317775758598,CLE,,,0.3585460489023032,0.2857142857142857,0.30952380952380953,0.6845238095238095
586843,586843_2025,Trevor Rogers,28,BAL,5.5,2,0,3.483870967741936,2,2,0,0,0,10.333333333333332,7,0,4,1,3,8,0,1.0,0,0.9677419354838711,2026,3.094,1530000.0,AL,"['MIA', 'BAL']","['NL', 'AL']",Recent_Year,3,"[2023, 2024, 2025]",38.0,0,0,0.24390243902439024,0,31,0.0,0.0,41.16521450976617,Active,0,0,0,0,0.0008,0.0,0.0,-0.00545501599579574,2.3062001070700737,BAL,,,3.0492205006576496,0.18421052631578946,0.2631578947368421,0.5070603337612323
738357,738357_2025,Michael Kelly,33,ATH,0.7,0,0,0.0,3,0,0,0,0,2.666666666666666,1,0,0,0,1,1,0,0.0,0,0.7500000000000002,2026,0.112,750000.0,AL,"['CLE', 'ATH']",['AL'],Recent_Year,2,"[2023, 2025]",9.0,0,0,0.2,0,8,0.0,0.0,0.0,Active,0,0,0,0,-0.0944,0.0,0.0,8.055425392523345e-05,0.4281516053869779,ATH,,,0.35,0.1111111111111111,0.1111111111111111,0.3111111111111111
902874,902874_2025,Tyler Kinley,35,ATL,1.3,0,0,2.454545454545455,4,0,0,0,1,3.666666666666666,2,0,1,0,1,3,0,1.0,0,0.8181818181818183,2026,5.014,1300000.0,NL,"['COL', 'ATL']",['NL'],Recent_Year,3,"[2023, 2024, 2025]",13.0,0,0,0.21428571428571427,0,11,0.0,0.0,35.864103471947104,Active,0,0,0,0,-0.2124,0.0,0.0,0.016000229517445536,-0.1660064819148003,ATL,,,0.65,0.15384615384615385,0.15384615384615385,0.36813186813186816
654864,654864_2025,Kris Bubic,28,KCR,3.1,1,1,4.153846153846154,7,0,0,0,1,13.0,18,0,6,1,3,13,0,0.0,0,1.6153846153846154,2026,3.135,2350000.0,AL,['KCR'],['AL'],Recent_Year,3,"[2023, 2024, 2025]",56.0,3,0,0.3559322033898305,0,39,0.0,0.0,100.0,Active,0,0,0,0,0.0008,0.0,0.0,-0.01186348764927712,-0.2223763818910042,KCR,,,1.9075674722254785,0.32142857142857145,0.42857142857142855,0.784503631961259
454348,454348_2025,Jeffrey Springs,33,ATH,1.9,0,1,5.142857142857143,3,3,0,0,0,13.999999999999998,10,0,8,4,5,15,0,3.0,0,1.0714285714285716,2026,5.055,5250000.0,AL,"['TBR', 'ATH']",['AL'],Recent_Year,3,"[2023, 2024, 2025]",52.0,2,0,0.2631578947368421,0,42,0.0,0.0,8.781374136300593,Active,0,0,0,0,-0.0944,0.0,0.0,-0.003050193888643646,0.3898676890321981,ATH,,,0.9330178808031931,0.19230769230769232,0.46153846153846156,0.7246963562753037
68334,68334_2025,Eduard Bazardo,30,SEA,1.8,0,0,7.714285714285715,5,0,0,0,0,2.333333333333333,6,0,2,0,4,2,0,0.0,0,4.2857142857142865,2026,0.168,870600.0,AL,['SEA'],['AL'],Recent_Year,3,"[2023, 2024, 2025]",13.0,3,0,0.5882352941176471,0,7,0.0,0.0,17.131491344482146,Active,0,0,0,0,-0.0059,0.0,0.0,-0.008951970743483651,0.2168738658485125,SEA,,,0.9,0.46153846153846156,0.6923076923076923,1.2805429864253393
890725,890725_2025,Ty Adcock,29,NYM,0.0,0,0,27.00000000000001,2,0,0,0,1,0.6666666666666665,1,0,2,1,0,1,0,0.0,0,1.5000000000000004,2026,0.038,740000.0,NL,"['SEA', 'NYM']","['AL', 'NL']",Recent_Year,3,"[2023, 2024, 2025]",3.0,0,0,0.3333333333333333,0,2,0.0,0.0,78.78557694908385,Active,0,0,0,0,0.0,0.0,0.0,-0.009841399079070518,0.0,NYM,,,0.0,0.3333333333333333,1.3333333333333333,1.6666666666666665
46042,46042_2025,Reiver Sanmartin,30,CIN,0.0,0,0,1.4210526315789478,6,0,0,0,0,6.333333333333332,4,0,1,1,0,7,0,0.0,0,0.6315789473684211,2026,0.0,740000.0,NL,['CIN'],['NL'],Recent_Year,2,"[2023, 2025]",23.0,0,0,0.17391304347826086,0,19,0.0,0.0,8.27585926565265,Active,0,0,0,0,-0.0059,0.0,0.0,0.01365697604293097,0.0,CIN,,,0.17882543684623203,0.17391304347826086,0.30434782608695654,0.4782608695652174
34757,34757_2025,Nabil Crismatt,31,ARI,0.2,0,0,9.818181818181817,6,0,0,0,0,11.0,13,0,12,2,2,6,0,0.0,0,1.3636363636363635,2026,0.0,740000.0,NL,"['ARI', 'LAD']",['NL'],Recent_Year,3,"[2023, 2024, 2025]",46.0,3,0,0.3125,0,33,0.0,0.0,17.44044364778027,Active,0,0,0,0,-0.0236,0.0,0.0,-0.017166233838911246,-0.0414558071190042,ARI,,,0.16409638351607578,0.2826086956521739,0.4782608695652174,0.7907608695652174
475859,475859_2025,Kolby Allard,28,CLE,1.3,0,0,0.0,6,0,0,0,0,9.333333333333334,5,0,0,0,1,3,0,0.0,0,0.6428571428571428,2026,3.162,740000.0,AL,"['ATL', 'PHI', 'CLE']","['NL', 'AL']",Recent_Year,3,"[2023, 2024, 2025]",33.0,0,0,0.17647058823529413,0,28,0.0,0.0,2.889623399319575,Active,0,0,0,0,0.0008,0.0,0.0,0.01129771562440716,-0.0743517881196649,CLE,,,0.9215690724738888,0.15151515151515152,0.15151515151515152,0.32798573975044565
420464,420464_2025,Jacob Lopez,28,ATH,1.1,1,0,2.0,2,2,0,0,0,9.0,8,0,2,2,2,10,0,1.0,0,1.1111111111111112,2026,0.011,740000.0,AL,"['TBR', 'ATH']",['AL'],Recent_Year,3,"[2023, 2024, 2025]",35.0,1,0,0.2702702702702703,0,27,0.0,0.0,71.3823463284718,Active,0,0,0,0,0.0008,0.0,0.0,0.012551684283221731,-0.3230719893704235,ATH,,,0.6420746710312322,0.22857142857142856,0.42857142857142855,0.6988416988416988
916404,916404_2025,Garrett Cleavinger,32,TBR,1.9,1,0,0.0,4,0,0,0,0,3.333333333333333,2,0,0,0,2,3,0,0.0,0,1.2000000000000002,2026,2.06,746900.0,AL,['TBR'],['AL'],Recent_Year,3,"[2023, 2024, 2025]",12.0,1,0,0.2857142857142857,0,10,0.0,0.0,8.154797027438228,Active,0,0,0,0,-0.0531,0.0,0.0,0.006677842394632305,0.4456648747230702,TBR,,,0.95,0.16666666666666666,0.25,0.5357142857142857
217043,217043_2025,Kody Funderburk,29,MIN,0.8,0,0,5.399999999999999,1,0,0,0,1,1.666666666666667,1,0,1,0,0,1,0,1.0,0,0.5999999999999999,2026,0.035,740000.0,AL,['MIN'],['AL'],Recent_Year,3,"[2023, 2024, 2025]",6.0,0,0,0.16666666666666666,0,5,0.0,0.0,12.563251443561196,Active,0,0,0,0,0.0,0.0,0.0,0.0036802215198555085,-0.228095401395139,MIN,,,0.4,0.16666666666666666,0.16666666666666666,0.3333333333333333
419862,419862_2025,Emerson Hancock,27,SEA,-0.2,0,0,4.5,1,0,0,0,0,2.0,3,0,1,1,0,1,0,1.0,0,1.5,2026,0.054,741300.0,AL,['SEA'],['AL'],Recent_Year,3,"[2023, 2024, 2025]",8.0,0,0,0.375,0,6,0.0,0.0,55.32994923857868,Active,0,0,0,0,0.0032,0.0,0.0,0.006154735847433708,-0.6790170057725271,SEA,,,-0.1,0.375,0.75,1.125
424720,424720_2025,Andrew Kittredge,36,CHC,0.1,0,0,2.7,4,0,0,0,0,3.333333333333333,3,0,1,1,1,3,0,0.0,0,1.2000000000000002,2026,5.07,2262500.0,NL,"['TBR', 'STL', 'CHC']","['AL', 'NL']",Recent_Year,3,"[2023, 2024, 2025]",13.0,1,0,0.2857142857142857,0,10,0.0,0.0,0.0,Active,0,0,2,0,-0.2890999999999999,0.0,0.0,0.016407103708211655,-1.2558929686631215,CHC,,,0.05,0.23076923076923078,0.5384615384615384,0.8241758241758241
572665,572665_2025,Jeremiah Estrada,27,SDP,1.2,0,0,0.0,4,0,0,0,0,2.0,0,0,0,0,2,5,0,0.0,0,1.0,2026,0.08,740000.0,NL,"['CHC', 'SDP']",['NL'],Recent_Year,3,"[2023, 2024, 2025]",6.0,0,0,0.25,0,6,0.0,0.0,70.49125706636131,Active,0,0,0,0,0.0032,0.0,0.0,-0.003987415146336426,-0.3971779911019144,SDP,,,0.6,0.0,0.0,0.25
1043224,1043224_2025,Dennis Santana,30,PIT,2.7,0,0,0.0,2,0,0,0,1,1.6666666666666665,1,0,0,0,1,4,0,0.0,0,1.2000000000000002,2026,0.0,740000.0,NL,"['NYM', 'PIT']",['NL'],Recent_Year,3,"[2023, 2024, 2025]",6.0,0,0,0.2857142857142857,0,5,0.0,0.0,73.752721175009,Active,0,0,0,0,-0.0059,0.0,0.0,0.01722490441070392,0.8977631741458181,PIT,,,1.35,0.16666666666666666,0.16666666666666666,0.45238095238095233
26154,26154_2025,Andrew Saalfrank,28,ARI,1.6,0,1,4.500000000000001,5,0,0,0,0,3.9999999999999996,4,0,2,1,0,5,0,0.0,0,1.0000000000000002,2026,0.028,740000.0,NL,['ARI'],['NL'],Recent_Year,3,"[2023, 2024, 2025]",16.0,0,0,0.25,0,12,0.0,0.0,27.612215135785696,Active,0,0,0,0,0.0008,0.0,0.0,-0.0047441180731409675,0.9283661253004574,ARI,,,0.8,0.25,0.4375,0.6875
780844,780844_2025,Justin Martínez,24,ARI,0.2,0,0,3.0,3,0,0,0,0,3.0,2,0,1,0,0,2,0,0.0,0,0.6666666666666666,2026,0.0,740000.0,NL,['ARI'],['NL'],Recent_Year,3,"[2023, 2024, 2025]",11.0,1,0,0.18181818181818182,0,9,0.0,0.0,42.0665079882366,Active,0,0,0,0,0.02,0.0,0.0,-0.0007144586466802139,-0.1230844581289956,ARI,,,0.1,0.18181818181818182,0.2727272727272727,0.45454545454545453
277116,277116_2025,Logan Gillaspie,29,SDP,0.3,1,0,6.749999999999999,6,0,0,0,0,6.666666666666668,6,0,5,1,3,8,0,2.0,0,1.3499999999999999,2026,0.076,740000.0,NL,"['BAL', 'SDP']","['AL', 'NL']",Recent_Year,3,"[2023, 2024, 2025]",26.0,1,0,0.3103448275862069,0,20,0.0,0.0,78.91603692978626,Active,0,0,0,0,0.0,0.0,0.0,0.007270823234637769,0.3133604057238651,SDP,,,0.2974779775308508,0.23076923076923078,0.38461538461538464,0.6949602122015915
380712,380712_2025,Adrián Morejón,27,SDP,2.4,0,0,0.0,5,0,0,0,0,3.666666666666667,5,0,0,0,0,3,0,0.0,0,1.3636363636363635,2026,0.0,740000.0,NL,['SDP'],['NL'],Recent_Year,3,"[2023, 2024, 2025]",16.0,1,0,0.3125,0,11,0.0,0.0,23.563533853088117,Active,0,0,0,0,0.0032,0.0,0.0,0.01280344918453339,-0.1355264239542486,SDP,,,1.2,0.3125,0.375,0.6875
781393,781393_2025,José Quijada,30,LAA,0.1,0,0,23.625000000000004,5,0,0,0,0,2.666666666666666,3,0,7,2,3,8,0,0.0,0,2.2500000000000004,2026,3.046,840000.0,AL,['LAA'],['AL'],Recent_Year,3,"[2023, 2024, 2025]",11.0,0,0,0.42857142857142855,0,8,0.0,0.0,21.630856004116403,Active,0,0,0,0,-0.0059,0.0,0.0,-0.0120675371848215,0.0,LAA,,,0.05,0.2727272727272727,0.8181818181818182,1.2467532467532467
424839,424839_2025,Bennett Sousa,31,HOU,1.3,1,0,10.125000000000002,4,0,0,0,0,2.666666666666666,2,0,3,2,1,3,0,0.0,0,1.1250000000000002,2026,0.156,742300.0,AL,['HOU'],['AL'],Recent_Year,2,"[2023, 2025]",10.0,0,0,0.2727272727272727,0,8,0.0,0.0,88.99261066520033,Active,0,0,1,0,-0.0236,0.0,0.0,-0.015994230739396983,-0.1921233126025037,HOU,,,0.65,0.2,0.8,1.0727272727272728
166699,166699_2025,Victor Vodnik,26,COL,1.8,0,0,0.0,2,0,0,0,0,2.0,0,0,0,0,0,3,0,0.0,0,0.0,2026,0.024,742000.0,NL,['COL'],['NL'],Recent_Year,3,"[2023, 2024, 2025]",6.0,0,0,0.0,0,6,0.0,0.0,53.06859205776174,Active,0,0,2,0,0.0072,0.0,0.0,0.011953212651877876,0.8967655762863853,COL,,,0.9,0.0,0.0,0.0
523585,523585_2025,Jacob Stallings,36,COL,0.0,0,1,16.615384615384617,4,0,0,0,0,4.333333333333333,9,0,8,7,0,2,0,0.0,0,2.076923076923077,2026,5.149,1500000.0,NL,"['MIA', 'COL']",['NL'],Recent_Year,2,"[2023, 2025]",22.0,0,0,0.4090909090909091,0,13,0.0,0.0,16.776269929691267,Active,0,0,0,0,-0.2890999999999999,0.0,0.0,0.008033299410460805,0.0,COL,,,0.0,0.4090909090909091,1.3636363636363635,1.7727272727272727
747206,747206_2025,Antonio Senzatela,31,COL,-0.5,0,1,9.818181818181817,2,2,0,0,0,7.333333333333334,14,0,8,1,2,2,0,1.0,0,2.1818181818181817,2026,6.106,12000000.0,NL,['COL'],['NL'],Recent_Year,3,"[2023, 2024, 2025]",36.0,4,0,0.42105263157894735,0,22,0.0,0.0,71.93918932109489,Active,0,0,0,0,-0.0236,0.0,0.0,-0.00027579375695161216,-0.6375924651282189,COL,,,-0.24797483021007644,0.3888888888888889,0.5833333333333334,1.0043859649122808
741114,741114_2025,Janson Junk,30,MIA,1.0,0,0,0.0,2,2,0,0,0,10.0,7,0,0,0,2,7,0,0.0,0,0.9,2026,0.052,740000.0,NL,"['MIL', 'MIA']",['NL'],Recent_Year,3,"[2023, 2024, 2025]",37.0,2,1,0.23076923076923078,0,30,0.0,0.0,41.06177271460567,Active,0,0,0,0,-0.0059,0.0,0.0,0.00266542617315772,-1.880526957672596,MIA,,,0.7784799038479655,0.1891891891891892,0.2972972972972973,0.5280665280665281
853654,853654_2025,Anthony Banda,32,LAD,0.9,0,0,0.0,1,0,0,0,0,1.0,1,0,0,0,1,1,0,0.0,0,2.0,2026,0.0,740000.0,NL,"['WSN', 'LAD']",['NL'],Recent_Year,3,"[2023, 2024, 2025]",4.0,0,0,0.4,0,3,0.0,0.0,60.11510811521249,Active,0,0,0,0,-0.0531,0.0,0.0,-0.004306737437971181,0.2034259896581131,LAD,,,0.45,0.25,0.25,0.65
107337,107337_2025,Jhonathan Díaz,29,SEA,0.0,0,1,4.764705882352941,5,0,0,0,0,5.666666666666666,2,0,3,2,0,1,0,0.0,0,0.35294117647058826,2026,0.0,740000.0,AL,"['LAA', 'SEA']",['AL'],Recent_Year,3,"[2023, 2024, 2025]",19.0,0,0,0.10526315789473684,0,17,0.0,0.0,0.0,Active,0,0,0,0,0.0,0.0,0.0,0.006231502679661404,0.0,SEA,,,-0.11660648048261113,0.10526315789473684,0.42105263157894735,0.5263157894736842
461459,461459_2025,Matt Gage,33,SFG,0.2,0,0,0.0,4,0,0,0,0,3.666666666666666,3,0,0,0,1,2,0,0.0,0,1.090909090909091,2026,0.06,740000.0,NL,"['HOU', 'SFG']","['AL', 'NL']",Recent_Year,2,"[2023, 2025]",14.0,0,0,0.26666666666666666,0,11,0.0,0.0,13.070472484863501,Active,0,0,0,0,-0.0944,0.0,0.0,-0.00031272838831368933,-0.7597875771286029,SFG,,,0.1,0.21428571428571427,0.21428571428571427,0.4809523809523809
481616,481616_2025,Luke Little,25,CHC,-0.1,0,1,54.00000000000002,1,0,0,0,0,0.6666666666666665,1,0,4,0,5,1,0,0.0,0,9.000000000000002,2026,0.14,740500.0,NL,['CHC'],['NL'],Recent_Year,3,"[2023, 2024, 2025]",3.0,0,0,0.75,0,2,0.0,0.0,26.499539653027142,Active,0,0,0,0,0.0128,0.0,0.0,-0.007965485816648379,0.0,CHC,,,-0.05,0.3333333333333333,0.3333333333333333,1.0833333333333333
607807,607807_2025,Jacob Latz,30,TEX,1.4,1,0,1.8,5,0,0,0,0,5.0,4,0,1,0,2,4,0,0.0,0,1.2,2026,0.0,740000.0,AL,['TEX'],['AL'],Recent_Year,3,"[2023, 2024, 2025]",19.0,2,0,0.2857142857142857,0,15,0.0,0.0,26.991150442477903,Active,0,0,1,0,-0.0059,0.0,0.0,0.01377141234328123,-0.1808768395387339,TEX,,,0.836540584901339,0.21052631578947367,0.3157894736842105,0.6015037593984962
229120,229120_2025,Kyle Nicolas,27,PIT,0.0,0,0,3.3750000000000013,3,0,0,0,0,2.666666666666666,2,0,1,0,2,3,0,0.0,0,1.5000000000000004,2026,0.013,740000.0,NL,['PIT'],['NL'],Recent_Year,3,"[2023, 2024, 2025]",10.0,0,0,0.3333333333333333,0,8,0.0,0.0,59.69269163385445,Active,0,0,0,0,0.0032,0.0,0.0,-0.008790226482233,-0.6750911308323511,PIT,,,0.0,0.2,0.2,0.5333333333333333
826868,826868_2025,Cole Sulser,36,TBR,0.6,0,0,7.714285714285715,5,0,0,0,0,4.666666666666666,5,0,4,1,1,2,0,0.0,0,1.2857142857142858,2026,0.0,740000.0,AL,"['ARI', 'TBR']","['NL', 'AL']",Recent_Year,3,"[2023, 2024, 2025]",19.0,2,0,0.3,0,14,0.0,0.0,16.28743440700564,Active,0,0,0,0,-0.2890999999999999,0.0,0.0,0.007484110839087343,-0.0677871577201864,TBR,,,0.3,0.2631578947368421,0.5263157894736842,0.8263157894736841
920023,920023_2025,Brenan Hanifee,28,DET,0.0,0,0,16.200000000000003,2,0,0,0,0,1.6666666666666665,3,0,3,0,1,0,0,0.0,0,2.4000000000000004,2026,0.0,740000.0,AL,['DET'],['AL'],Recent_Year,3,"[2023, 2024, 2025]",8.0,1,0,0.4444444444444444,0,5,0.0,0.0,27.998774547500435,Active,0,0,0,0,0.0008,0.0,0.0,0.013185514743919952,-1.4934187445890923,DET,,,0.0,0.375,0.5,0.9444444444444444
720580,720580_2025,Darren McCaughan,30,MIN,0.1,1,0,1.6875000000000007,6,0,0,0,0,5.333333333333332,7,0,1,1,2,8,0,0.0,0,1.6875000000000004,2026,0.017,740000.0,AL,"['SEA', 'CLE', 'MIN']",['AL'],Recent_Year,3,"[2023, 2024, 2025]",23.0,2,0,0.36,0,16,0.0,0.0,21.04371279991765,Active,0,0,0,0,-0.0059,0.0,0.0,0.005281166191431979,-0.1278850377345173,MIN,,,0.14255357854704748,0.30434782608695654,0.5217391304347826,0.8817391304347826
321158,321158_2025,Chris Paddack,30,DET,-0.6,2,0,9.818181818181817,2,2,0,0,0,7.333333333333334,11,0,8,5,2,3,0,0.0,0,1.7727272727272725,2026,5.0,2525000.0,AL,"['MIN', 'DET']",['AL'],Recent_Year,3,"[2023, 2024, 2025]",33.0,2,0,0.37142857142857144,0,22,0.0,0.0,74.462656202413,Active,0,0,0,0,-0.0059,0.0,0.0,-0.013780177510780643,-1.339706397788313,DET,,,-0.8816149430720357,0.3333333333333333,0.8484848484848485,1.21991341991342
221912,221912_2025,Carlos Vargas,26,SEA,0.0,0,0,4.153846153846153,4,0,0,0,0,4.333333333333334,2,0,2,0,1,3,0,1.0,0,0.6923076923076922,2026,0.14,740000.0,AL,"['ARI', 'SEA']","['NL', 'AL']",Recent_Year,2,"[2023, 2025]",15.0,0,0,0.1875,0,13,0.0,0.0,32.62819393630594,Active,0,0,0,0,0.0072,0.0,0.0,0.018590412516617864,-0.91970220370415,SEA,,,0.0,0.13333333333333333,0.13333333333333333,0.3208333333333333
7990,7990_2025,Simeon Woods Richardson,25,MIN,2.2,1,0,0.9310344827586206,2,2,0,0,0,9.666666666666668,4,0,1,0,4,5,0,1.0,0,0.8275862068965516,2026,0.0,740000.0,AL,['MIN'],['AL'],Recent_Year,3,"[2023, 2024, 2025]",33.0,0,0,0.21621621621621623,0,29,0.0,0.0,68.85486262722097,Active,0,0,0,0,0.0128,0.0,0.0,0.001036023456453869,1.0252233283062344,MIN,,,1.374771734400475,0.12121212121212122,0.12121212121212122,0.33742833742833744
479345,479345_2025,Luke Maile,35,KCR,0.0,0,0,3.3750000000000013,3,0,0,0,0,2.666666666666666,1,0,1,1,2,0,0,0.0,0,1.1250000000000002,2026,6.148,3000000.0,AL,"['CIN', 'KCR']","['NL', 'AL']",Recent_Year,3,"[2023, 2024, 2025]",9.0,0,0,0.2727272727272727,0,8,0.0,0.0,92.02733134162021,Active,0,0,0,0,-0.2124,0.0,0.0,5.340708785989048e-06,0.0,KCR,,,0.0,0.1111111111111111,0.4444444444444444,0.7171717171717171
185180,185180_2025,Matt Krook,31,ATH,0.0,0,0,81.00000000000001,1,0,0,0,0,0.33333333333333326,5,0,3,0,0,0,0,0.0,0,15.000000000000004,2026,0.045,740000.0,AL,"['NYY', 'BAL', 'ATH']",['AL'],Recent_Year,3,"[2023, 2024, 2025]",6.0,1,0,0.8333333333333334,0,1,0.0,0.0,1.9607843137255117,Active,0,0,0,0,-0.0236,0.0,0.0,-0.003924599862674352,0.0,ATH,,,0.0,0.8333333333333334,1.0,1.8333333333333335
75853,75853_2025,Daysbel Hernández,29,ATL,0.4,0,0,6.750000000000003,1,0,0,0,0,1.333333333333333,1,0,1,0,1,0,0,0.0,0,1.5000000000000004,2026,0.0,740000.0,NL,['ATL'],['NL'],Recent_Year,3,"[2023, 2024, 2025]",5.0,0,0,0.3333333333333333,0,4,0.0,0.0,54.759588416735795,Active,0,0,0,0,0.0,0.0,0.0,0.021920207381594864,0.1722065889848746,ATL,,,0.2,0.2,0.2,0.5333333333333333
767029,767029_2025,Robbie Ray,34,SFG,2.8,0,2,4.628571428571429,3,3,0,0,0,11.666666666666664,12,0,6,3,4,6,0,1.0,0,1.3714285714285717,2026,9.007,23000000.0,NL,"['SEA', 'SFG']","['AL', 'NL']",Recent_Year,3,"[2023, 2024, 2025]",47.0,2,0,0.3137254901960784,0,35,0.0,0.0,0.0,Active,0,0,0,0,-0.1475,0.0,0.0,-0.0035466415423566046,-0.2884703342723393,SFG,,,1.25830588875397,0.2553191489361702,0.48936170212765956,0.8030871923237379
566563,566563_2025,Tony Santillan,29,CIN,3.0,0,0,3.0,3,0,0,0,0,3.0,2,0,1,1,0,2,0,0.0,0,0.6666666666666666,2026,0.0,740000.0,NL,['CIN'],['NL'],Recent_Year,3,"[2023, 2024, 2025]",11.0,0,0,0.18181818181818182,0,9,0.0,0.0,52.04335502719312,Active,0,0,1,0,0.0,0.0,0.0,0.013146966169346597,1.4755846871568628,CIN,,,1.5,0.18181818181818182,0.45454545454545453,0.6363636363636364
900106,900106_2025,Nick Burdi,33,BOS,0.2,0,0,7.5,7,0,0,0,0,6.0,2,0,5,2,6,6,0,0.0,0,1.3333333333333333,2026,3.14,800000.0,AL,"['CHC', 'NYY', 'BOS']","['NL', 'AL']",Recent_Year,3,"[2023, 2024, 2025]",20.0,0,0,0.3076923076923077,0,18,0.0,0.0,0.0,Active,0,0,0,0,-0.0944,0.0,0.0,0.015096306660886445,0.0276705178210382,BOS,,,-0.09279442710102195,0.1,0.4,0.7076923076923077
