Hashcode,Player,Team,Pos,Age,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,SH,SF,HBP,AVG,OBP,SLG,OPS,League,Teams,Leagues,Season,Total_OB,Total_Outs,Game_Fatigue_Factor,Condition,Status,Injured Days
723505,Korey Lee,CWS,C,25,27,74,8,21,3,0,4,9,1,1,4,15,0,0,0,0.284,0.32,0.486,0.806,AL,['CWS'],['AL'],[2024],25,53,0,100,Active,0
630620,Stuart Fairchild,CIN,OF,28,31,74,9,14,1,0,2,8,5,1,8,19,1,0,1,0.189,0.277,0.283,0.56,NL,['CIN'],['NL'],[2024],23,61,0,100,Active,0
483221,Joey Gallo,WSH,OF,30,23,74,8,9,5,0,3,5,1,0,15,43,0,0,2,0.122,0.285,0.31,0.595,NL,['WSH'],['NL'],[2024],26,67,0,100,Active,0
161256,Seiya Suzuki,CHC,OF,29,18,73,13,21,4,0,3,14,1,1,7,22,0,2,1,0.288,0.358,0.465,0.823,NL,['CHC'],['NL'],[2024],29,53,0,100,Active,0
634064,Parker Meadows,DET,OF,24,32,73,9,7,1,1,2,3,3,1,11,32,0,0,1,0.096,0.223,0.219,0.442,AL,['DET'],['AL'],[2024],19,67,0,100,Active,0
78090,Michael Massey,KC,2B,26,21,73,9,18,4,0,3,16,0,0,1,12,2,2,0,0.247,0.256,0.424,0.679,AL,['KC'],['AL'],[2024],19,55,0,100,Active,0
488387,Chas McCormick,HOU,OF,29,21,72,6,17,3,0,0,8,2,0,9,23,0,1,1,0.236,0.329,0.277,0.606,AL,['HOU'],['AL'],[2024],27,56,0,100,Active,0
180902,Nick Senzel,WSH,OF,28,20,72,9,16,2,0,5,11,0,1,10,26,0,0,1,0.222,0.325,0.458,0.783,NL,['WSH'],['NL'],[2024],27,57,0,100,Active,0
1781,Jose Abreu,HOU,1B,37,22,71,6,7,1,0,0,3,0,0,3,18,0,1,2,0.099,0.157,0.112,0.269,AL,['HOU'],['AL'],[2024],12,66,0,100,Active,0
822349,Nick Allen,OAK,SS,25,28,70,4,12,2,0,1,3,0,0,5,19,2,0,0,0.171,0.226,0.242,0.468,AL,['OAK'],['AL'],[2024],17,58,0,100,Active,0
671769,Gary Sanchez,MIL,C,31,26,69,10,16,3,0,5,11,0,0,5,17,0,0,3,0.232,0.311,0.492,0.802,NL,['MIL'],['NL'],[2024],24,56,0,100,Active,0
202425,DJ Stewart,NYM,OF,30,31,68,7,14,3,0,4,16,1,0,19,17,0,1,2,0.206,0.393,0.426,0.819,NL,['NYM'],['NL'],[2024],35,56,0,100,Active,0
1012255,Kyle Farmer,MIN,SS,33,33,68,7,10,5,0,0,6,2,1,9,17,0,0,2,0.147,0.265,0.22,0.485,AL,['MIN'],['AL'],[2024],21,60,0,100,Active,0
405459,Tyler Wade,SD,3B,29,33,68,12,17,2,0,0,6,5,1,8,16,1,0,1,0.25,0.337,0.279,0.616,NL,['SD'],['NL'],[2024],26,52,0,100,Active,0
693357,David Fry,CLE,C,28,28,68,14,21,5,0,3,12,1,0,15,21,0,2,3,0.309,0.453,0.514,0.967,AL,['CLE'],['AL'],[2024],39,50,0,100,Active,0
289856,Henry Davis,PIT,OF,24,23,68,7,11,3,0,0,4,0,0,11,29,0,2,1,0.162,0.287,0.205,0.492,NL,['PIT'],['NL'],[2024],23,58,0,100,Active,0
269417,Ramon Laureano,CLE,OF,29,28,67,7,10,3,0,1,4,3,1,7,31,0,1,5,0.149,0.278,0.238,0.516,AL,['CLE'],['AL'],[2024],22,62,0,100,Active,0
559981,Jorge Mateo,BAL,SS,28,26,67,12,16,6,0,2,5,5,0,4,20,1,1,1,0.239,0.291,0.417,0.708,AL,['BAL'],['AL'],[2024],21,52,0,100,Active,0
484025,Kevin Kiermaier,TOR,OF,34,26,67,6,15,2,0,1,7,2,0,5,20,1,0,0,0.224,0.277,0.298,0.575,AL,['TOR'],['AL'],[2024],20,52,0,100,Active,0
240848,Martin Maldonado,CWS,C,37,24,66,2,7,1,0,1,4,0,0,5,26,1,0,0,0.106,0.169,0.166,0.335,AL,['CWS'],['AL'],[2024],12,59,0,100,Active,0
296964,Reese McGuire,BOS,C,29,27,66,8,18,1,0,2,11,3,0,8,20,1,0,1,0.273,0.36,0.378,0.738,AL,['BOS'],['AL'],[2024],27,49,0,100,Active,0
128922,Darell Hernaiz,OAK,SS,22,29,66,7,12,0,0,0,6,1,0,6,16,1,2,0,0.182,0.25,0.181,0.431,AL,['OAK'],['AL'],[2024],18,54,0,100,Active,0
882750,Ben Rortvedt,TB,C,26,28,66,13,21,3,0,0,8,1,0,14,20,0,0,0,0.318,0.437,0.363,0.8,AL,['TB'],['AL'],[2024],35,45,0,100,Active,0
998899,Austin Wells,NYY,C,24,24,65,9,13,5,0,1,3,1,0,13,10,0,2,0,0.2,0.333,0.323,0.656,AL,['NYY'],['AL'],[2024],26,52,0,100,Active,0
411819,Trevor Larnach,MIN,OF,27,19,64,12,21,2,0,3,12,0,0,5,15,0,1,0,0.328,0.376,0.5,0.876,AL,['MIN'],['AL'],[2024],26,43,0,100,Active,0
245032,Ildemaro Vargas,WSH,3B,32,22,62,7,19,8,0,0,6,2,3,8,7,1,0,0,0.306,0.385,0.435,0.82,NL,['WSH'],['NL'],[2024],27,43,0,100,Active,0
821881,Carson Kelly,DET,C,29,25,62,5,11,1,0,1,7,0,0,7,16,0,0,1,0.177,0.271,0.241,0.512,AL,['DET'],['AL'],[2024],19,52,0,100,Active,0
323290,Mike Siani,STL,OF,24,36,62,12,15,1,1,0,2,3,1,5,16,5,0,1,0.242,0.308,0.29,0.598,NL,['STL'],['NL'],[2024],21,48,0,100,Active,0
997767,Freddy Fermin,KC,C,28,21,62,7,15,2,0,1,4,0,0,5,9,0,0,0,0.242,0.298,0.322,0.62,AL,['KC'],['AL'],[2024],20,47,0,100,Active,0
225923,Zach McKinstry,DET,2B,29,28,61,4,13,1,1,0,3,2,0,8,19,0,1,1,0.213,0.314,0.262,0.576,AL,['DET'],['AL'],[2024],22,49,0,100,Active,0
114482,James McCann,BAL,C,33,18,61,7,13,4,0,1,7,0,0,0,13,0,0,0,0.213,0.213,0.327,0.54,AL,['BAL'],['AL'],[2024],13,48,0,100,Active,0
673390,Miguel Sano,LAA,1B,31,21,61,8,16,3,0,1,5,0,0,8,27,0,1,1,0.262,0.357,0.36,0.717,AL,['LAA'],['AL'],[2024],25,46,0,100,Active,0
455767,Miguel Rojas,LAD,SS,35,26,61,8,15,4,0,2,6,2,0,6,5,0,0,0,0.246,0.313,0.409,0.722,AL,['LAD'],['AL'],[2024],21,46,0,100,Active,0
647549,Christian Yelich,MIL,OF,32,16,60,11,21,1,1,5,13,3,0,7,15,0,0,0,0.35,0.417,0.65,1.067,NL,['MIL'],['NL'],[2024],28,39,0,100,Active,0
925280,Yan Gomes,CHC,C,36,21,60,5,12,1,0,2,4,0,0,1,24,0,0,0,0.2,0.213,0.316,0.529,NL,['CHC'],['NL'],[2024],13,48,0,100,Active,0
299203,Pablo Reyes,BOS,SS,30,21,60,4,11,2,0,0,5,1,2,3,19,0,0,1,0.183,0.234,0.216,0.45,AL,['BOS'],['AL'],[2024],15,50,0,100,Active,0
97605,Riley Adams,WSH,C,27,18,60,6,14,4,0,2,6,1,0,6,20,0,2,1,0.233,0.313,0.4,0.713,NL,['WSH'],['NL'],[2024],21,47,0,100,Active,0
445983,Adam Duvall,ATL,OF,35,23,59,7,13,2,0,2,8,0,0,7,17,0,1,1,0.22,0.313,0.355,0.667,NL,['ATL'],['NL'],[2024],21,47,0,100,Active,0
65586,Randal Grichuk,ARI,OF,32,24,59,6,16,5,0,1,10,0,0,3,9,0,2,1,0.271,0.317,0.406,0.723,AL,['ARI'],['AL'],[2024],20,44,0,100,Active,0
177089,Braden Shewmake,CWS,SS,26,26,59,3,8,2,0,1,3,5,0,1,10,0,1,0,0.136,0.15,0.22,0.37,AL,['CWS'],['AL'],[2024],9,51,0,100,Active,0
1028135,Dominic Fletcher,CWS,OF,26,20,59,3,12,4,0,0,6,0,0,4,20,1,0,2,0.203,0.276,0.271,0.547,AL,['CWS'],['AL'],[2024],18,49,0,100,Active,0
174955,Victor Scott,STL,OF,23,20,59,6,5,3,0,0,2,2,0,2,15,0,2,2,0.085,0.142,0.135,0.277,NL,['STL'],['NL'],[2024],9,56,0,100,Active,0
344435,Jordan Walker,STL,OF,21,20,58,4,9,4,1,0,4,0,0,6,18,0,2,1,0.155,0.246,0.258,0.504,NL,['STL'],['NL'],[2024],16,50,0,100,Active,0
192979,Tommy Pham,CWS,OF,36,15,58,9,17,3,0,2,8,1,1,3,9,0,0,1,0.293,0.338,0.448,0.786,AL,['CWS'],['AL'],[2024],21,42,0,100,Active,0
499123,Luis Urias,SEA,2B,26,26,58,7,10,3,0,3,10,0,0,6,21,0,0,5,0.172,0.304,0.379,0.683,AL,['SEA'],['AL'],[2024],21,53,0,100,Active,0
831863,Nick Madrigal,CHC,2B,27,37,57,4,11,3,0,0,9,1,0,3,5,0,0,2,0.193,0.258,0.245,0.503,NL,['CHC'],['NL'],[2024],16,48,0,100,Active,0
441647,Aaron Hicks,LAA,OF,34,18,57,6,8,0,0,1,5,0,0,6,23,0,0,0,0.14,0.222,0.192,0.414,AL,['LAA'],['AL'],[2024],14,49,0,100,Active,0
834779,Gio Urshela,DET,3B,32,18,57,4,17,2,0,0,6,0,0,1,10,0,0,0,0.298,0.31,0.333,0.643,AL,['DET'],['AL'],[2024],18,40,0,100,Active,0
733696,Chris Taylor,LAD,OF,33,25,56,4,4,0,0,0,5,1,1,9,28,1,1,1,0.071,0.212,0.071,0.283,AL,['LAD'],['AL'],[2024],14,53,0,100,Active,0
84019,Ramon Urias,BAL,3B,29,21,55,8,10,2,0,1,3,0,0,2,8,0,0,1,0.182,0.224,0.272,0.496,AL,['BAL'],['AL'],[2024],13,46,0,100,Active,0
807428,Francisco Alvarez,NYM,C,22,16,55,8,13,4,0,1,8,1,0,4,14,0,0,0,0.236,0.288,0.363,0.651,NL,['NYM'],['NL'],[2024],17,42,0,100,Active,0
479345,Luke Maile,CIN,C,33,21,54,4,8,1,0,1,4,0,0,6,21,0,0,2,0.148,0.258,0.222,0.48,NL,['CIN'],['NL'],[2024],16,48,0,100,Active,0
525310,Danny Jansen,TOR,C,29,18,54,11,17,7,0,4,7,0,0,7,7,0,1,0,0.315,0.393,0.666,1.059,AL,['TOR'],['AL'],[2024],24,37,0,100,Active,0
186220,Victor Caratini,HOU,C,30,19,53,9,13,4,0,2,10,0,0,3,9,0,0,1,0.245,0.298,0.433,0.731,AL,['HOU'],['AL'],[2024],17,41,0,100,Active,0
198669,Jared Walsh,TEX,1B,30,17,53,9,12,2,0,1,7,0,0,7,21,0,0,0,0.226,0.316,0.32,0.636,AL,['TEX'],['AL'],[2024],19,41,0,100,Active,0
420724,Bobby Dalbec,BOS,1B,28,22,53,3,7,2,0,0,4,2,0,4,28,1,0,1,0.132,0.206,0.169,0.375,AL,['BOS'],['AL'],[2024],12,47,0,100,Active,0
575942,J.D. Martinez,NYM,DH,36,16,53,3,16,4,0,1,5,0,0,4,15,0,0,0,0.302,0.35,0.433,0.782,NL,['NYM'],['NL'],[2024],20,37,0,100,Active,0
809154,Christian Bethancourt,MIA,C,32,23,53,6,7,2,0,0,4,0,0,2,13,1,0,1,0.132,0.178,0.169,0.347,NL,['MIA'],['NL'],[2024],10,47,0,100,Active,0
85404,Max Schuemann,OAK,OF,26,24,53,9,12,3,0,2,7,1,0,7,15,0,1,1,0.226,0.327,0.396,0.723,AL,['OAK'],['AL'],[2024],20,42,0,100,Active,0
91252,Tyler Fitzgerald,SF,OF,26,22,52,8,14,4,1,1,4,4,1,2,20,0,0,1,0.269,0.309,0.442,0.751,NL,['SF'],['NL'],[2024],17,39,0,100,Active,0
877896,Sean Bouchard,COL,OF,27,17,51,7,12,5,0,1,3,1,0,8,17,0,0,1,0.235,0.35,0.392,0.742,NL,['COL'],['NL'],[2024],21,40,0,100,Active,0
644871,Avisail Garcia,MIA,OF,32,18,50,4,12,1,0,2,2,0,0,1,13,0,0,0,0.24,0.254,0.38,0.634,NL,['MIA'],['NL'],[2024],13,38,0,100,Active,0
732641,Travis Jankowski,TEX,OF,32,26,49,5,12,1,0,1,6,1,0,2,8,0,0,1,0.245,0.288,0.326,0.614,AL,['TEX'],['AL'],[2024],15,38,0,100,Active,0
681154,Andy Ibanez,DET,2B,31,18,49,10,17,2,0,2,8,1,0,1,14,0,2,0,0.347,0.36,0.51,0.87,AL,['DET'],['AL'],[2024],18,32,0,100,Active,0
781108,Alika Williams,PIT,SS,25,16,49,7,12,1,2,0,2,1,0,2,9,3,0,0,0.245,0.274,0.346,0.62,NL,['PIT'],['NL'],[2024],14,37,0,100,Active,0
29943,Esteury Ruiz,OAK,OF,25,23,48,9,11,2,1,2,8,4,4,4,14,2,2,2,0.229,0.314,0.437,0.751,AL,['OAK'],['AL'],[2024],17,39,0,100,Active,0
632574,Eguy Rosario,SD,3B,24,28,48,4,12,5,0,3,6,0,0,2,19,1,0,1,0.25,0.294,0.541,0.835,NL,['SD'],['NL'],[2024],15,37,0,100,Active,0
800472,Garrett Hampson,KC,SS,29,32,48,6,12,2,0,0,3,4,1,3,17,0,0,0,0.25,0.294,0.291,0.585,AL,['KC'],['AL'],[2024],15,36,0,100,Active,0
782198,Jose Azocar,SD,OF,28,32,47,8,14,1,0,0,2,0,1,3,13,1,0,0,0.298,0.34,0.319,0.659,NL,['SD'],['NL'],[2024],17,33,0,100,Active,0
576196,Kris Bryant,COL,OF,32,13,47,3,7,2,0,1,6,0,0,4,18,0,0,4,0.149,0.272,0.255,0.527,NL,['COL'],['NL'],[2024],15,44,0,100,Active,0
15699,Michael Toglia,COL,OF,25,15,47,7,5,0,0,4,8,0,0,1,20,0,0,1,0.106,0.142,0.361,0.503,NL,['COL'],['NL'],[2024],7,43,0,100,Active,0
591356,Rob Refsnyder,BOS,OF,33,18,46,7,15,5,1,1,8,1,1,9,12,0,0,1,0.326,0.446,0.543,0.989,AL,['BOS'],['AL'],[2024],25,32,0,100,Active,0
852725,Omar Narvaez,NYM,C,32,19,45,4,8,2,0,0,4,0,0,2,7,1,0,0,0.178,0.212,0.222,0.434,NL,['NYM'],['NL'],[2024],10,37,0,100,Active,0
130225,Edmundo Sosa,PHI,SS,28,17,45,10,14,3,2,1,7,2,0,6,16,0,0,2,0.311,0.415,0.533,0.948,NL,['PHI'],['NL'],[2024],22,33,0,100,Active,0
466971,Austin Hays,BAL,OF,28,19,45,4,5,0,0,0,2,0,0,4,11,0,0,1,0.111,0.2,0.111,0.311,AL,['BAL'],['AL'],[2024],10,41,0,100,Active,0
613085,David Hamilton,BOS,SS,26,17,45,7,9,1,0,1,2,4,0,4,14,0,0,1,0.2,0.28,0.288,0.568,AL,['BOS'],['AL'],[2024],14,37,0,100,Active,0
805159,Pete Crow-Armstrong,CHC,OF,22,19,45,3,11,2,0,1,7,3,0,3,9,2,1,0,0.244,0.291,0.355,0.645,NL,['CHC'],['NL'],[2024],14,34,0,100,Active,0
349961,Joey Bart,PIT,C,27,16,44,5,9,2,0,3,8,0,0,8,17,0,0,1,0.205,0.339,0.454,0.793,NL,['PIT'],['NL'],[2024],18,36,0,100,Active,0
156805,Tomas Nido,NYM,C,30,17,44,4,9,1,0,1,2,0,0,2,10,2,0,0,0.205,0.239,0.295,0.534,NL,['NYM'],['NL'],[2024],11,35,0,100,Active,0
523585,Jacob Stallings,COL,C,34,16,43,6,14,2,0,2,9,0,0,5,9,0,1,2,0.326,0.42,0.511,0.931,NL,['COL'],['NL'],[2024],21,31,0,100,Active,0
256332,Jordan Beck,COL,OF,23,13,43,2,8,1,0,0,0,1,0,0,17,0,0,0,0.186,0.186,0.209,0.395,NL,['COL'],['NL'],[2024],8,35,0,100,Active,0
1029408,Rene Pinto,TB,C,27,19,42,5,9,3,0,2,6,0,0,4,18,1,1,1,0.214,0.297,0.428,0.725,AL,['TB'],['AL'],[2024],14,34,0,100,Active,0
540737,Jake Cave,COL,OF,31,27,41,6,9,1,1,0,3,0,0,5,14,0,1,0,0.22,0.304,0.292,0.596,NL,['COL'],['NL'],[2024],14,32,0,100,Active,0
311650,Dairon Blanco,KC,OF,31,28,41,14,12,3,0,1,2,11,2,3,10,0,0,1,0.293,0.355,0.439,0.794,AL,['KC'],['AL'],[2024],16,30,0,100,Active,0
750707,Austin Slater,SF,OF,31,25,39,3,5,0,0,0,1,1,1,8,12,0,0,2,0.128,0.306,0.128,0.434,NL,['SF'],['NL'],[2024],15,36,0,100,Active,0
908559,Tucker Barnhart,ARI,C,33,15,39,9,8,2,0,0,1,1,0,9,13,1,0,0,0.205,0.354,0.256,0.61,AL,['ARI'],['AL'],[2024],17,31,0,100,Active,0
154666,Danny Mendick,CWS,SS,30,10,39,5,10,3,0,1,3,1,0,2,12,0,0,0,0.256,0.292,0.41,0.702,AL,['CWS'],['AL'],[2024],12,29,0,100,Active,0
12831,Yoan Moncada,CWS,3B,28,11,39,4,11,3,1,0,0,1,0,5,10,0,0,0,0.282,0.363,0.41,0.772,AL,['CWS'],['AL'],[2024],16,28,0,100,Active,0
862975,Andrew Knizner,TEX,C,29,17,38,2,5,0,0,1,4,0,0,1,8,0,0,0,0.132,0.153,0.21,0.363,AL,['TEX'],['AL'],[2024],6,33,0,100,Active,0
893139,Jon Berti,NYY,SS,34,12,38,4,10,0,0,0,2,2,0,2,10,1,0,0,0.263,0.3,0.263,0.563,AL,['NYY'],['AL'],[2024],12,28,0,100,Active,0
211891,Lenyn Sosa,CWS,2B,24,12,38,2,5,2,0,0,1,0,0,1,13,1,0,0,0.132,0.153,0.184,0.336,AL,['CWS'],['AL'],[2024],6,33,0,100,Active,0
783283,Austin Shenton,TB,3B,26,17,37,3,7,4,0,1,3,0,0,7,13,0,0,0,0.189,0.318,0.378,0.696,AL,['TB'],['AL'],[2024],14,30,0,100,Active,0
736268,Willie Calhoun,LAA,OF,29,10,37,6,11,6,0,1,3,0,0,2,3,0,1,0,0.297,0.333,0.54,0.873,AL,['LAA'],['AL'],[2024],13,26,0,100,Active,0
426735,Chadwick Tromp,ATL,C,29,14,36,1,7,3,0,0,6,0,0,1,11,0,1,0,0.194,0.216,0.277,0.493,NL,['ATL'],['NL'],[2024],8,29,0,100,Active,0
14113,Luis Arraez,SD,2B,27,42,173,27,52,10,1,0,8,1,0,10,13,1,0,3,0.306,0.349,0.369,0.718,NL,"['SD', 'MIA']",['NL'],[2024],65,124,0,100,Active,0
976949,Daniel Vogelbach,TOR,DH,31,16,34,1,4,2,0,0,3,0,0,6,9,0,0,0,0.118,0.25,0.176,0.426,AL,['TOR'],['AL'],[2024],10,30,0,100,Active,0
619033,Austin Hedges,CLE,C,31,12,34,2,5,1,0,1,7,1,0,0,13,0,1,0,0.147,0.147,0.264,0.411,AL,['CLE'],['AL'],[2024],5,29,0,100,Active,0
317744,Tom Murphy,SF,C,33,13,34,3,4,1,0,1,2,0,0,4,14,0,0,0,0.118,0.21,0.235,0.444,NL,['SF'],['NL'],[2024],8,30,0,100,Active,0
581597,Joey Wendle,NYM,3B,34,17,34,3,8,1,0,0,1,1,0,1,9,0,0,0,0.235,0.257,0.264,0.521,NL,['NYM'],['NL'],[2024],9,26,0,100,Active,0
1032372,Kyle McCann,OAK,C,26,14,34,8,12,1,0,3,8,0,0,5,10,0,0,0,0.353,0.435,0.647,1.082,AL,['OAK'],['AL'],[2024],17,22,0,100,Active,0
536129,Brett Harris,OAK,3B,25,11,34,7,5,0,0,3,5,0,0,9,7,0,1,1,0.147,0.34,0.411,0.751,AL,['OAK'],['AL'],[2024],15,30,0,100,Active,0
59191,Jackson Holliday,BAL,SS,20,10,34,5,2,0,0,0,1,0,0,2,18,0,0,0,0.059,0.111,0.058,0.169,AL,['BAL'],['AL'],[2024],4,32,0,100,Active,0
934102,Vaughn Grissom,BOS,SS,23,8,33,3,5,1,0,0,2,0,0,0,6,0,0,0,0.152,0.151,0.181,0.331,AL,['BOS'],['AL'],[2024],5,28,0,100,Active,0
721782,Kyle Higashioka,SD,C,34,12,33,2,6,2,0,1,2,0,0,0,15,0,0,0,0.182,0.181,0.333,0.514,NL,['SD'],['NL'],[2024],6,27,0,100,Active,0
1031729,Austin Barnes,LAD,C,34,13,32,2,7,1,0,0,2,0,0,7,8,0,0,0,0.219,0.358,0.25,0.608,AL,['LAD'],['AL'],[2024],14,25,0,100,Active,0
685951,Graham Pauley,SD,3B,23,13,32,4,4,0,0,2,5,0,0,0,15,0,0,0,0.125,0.125,0.312,0.437,NL,['SD'],['NL'],[2024],4,28,0,100,Active,0
901054,Otto Lopez,MIA,SS,25,17,32,8,10,2,0,3,6,1,0,2,4,0,0,1,0.313,0.371,0.656,1.027,NL,['MIA'],['NL'],[2024],13,23,0,100,Active,0
1030265,Dominic Canzone,SEA,OF,26,14,32,4,7,1,0,3,6,0,0,3,11,0,0,0,0.219,0.285,0.531,0.816,AL,['SEA'],['AL'],[2024],10,25,0,100,Active,0
197007,Trevor Story,BOS,SS,31,8,31,1,7,3,0,0,4,1,1,3,9,0,0,0,0.226,0.294,0.322,0.616,AL,['BOS'],['AL'],[2024],10,24,0,100,Active,0
975468,Matt Thaiss,LAA,C,29,12,31,3,7,3,0,0,3,0,0,5,13,0,0,0,0.226,0.333,0.322,0.655,AL,['LAA'],['AL'],[2024],12,24,0,100,Active,0
676127,Garrett Stubbs,PHI,C,30,11,30,2,4,0,0,0,1,2,0,4,8,0,0,0,0.133,0.235,0.133,0.368,NL,['PHI'],['NL'],[2024],8,26,0,100,Active,0
999710,Pavin Smith,ARI,OF,28,15,30,6,7,2,0,1,9,0,0,2,3,0,1,0,0.233,0.281,0.4,0.681,AL,['ARI'],['AL'],[2024],9,23,0,100,Active,0
16878,Seby Zavala,SEA,C,30,12,30,4,6,2,0,1,2,0,0,0,13,1,0,0,0.2,0.2,0.366,0.566,AL,['SEA'],['AL'],[2024],6,24,0,100,Active,0
248123,Cristian Pache,PHI,OF,25,14,30,3,7,1,0,0,3,0,0,6,11,0,0,0,0.233,0.361,0.266,0.627,NL,['PHI'],['NL'],[2024],13,23,0,100,Active,0
738646,Bryan Ramos,CWS,3B,22,9,30,3,8,2,0,0,2,0,0,1,3,0,1,0,0.267,0.29,0.333,0.623,AL,['CWS'],['AL'],[2024],9,22,0,100,Active,0
560116,Nick Loftin,KC,1B,25,13,29,7,8,0,0,0,6,0,0,5,5,0,1,0,0.276,0.382,0.275,0.657,AL,['KC'],['AL'],[2024],13,21,0,100,Active,0
424489,Davis Wendzel,TEX,3B,26,17,29,1,2,0,0,1,2,0,0,0,4,0,0,0,0.069,0.068,0.172,0.24,AL,['TEX'],['AL'],[2024],2,27,0,100,Active,0
301685,Trent Grisham,NYY,OF,27,17,29,2,2,0,0,1,3,0,1,7,10,0,0,1,0.069,0.27,0.172,0.442,AL,['NYY'],['AL'],[2024],10,28,0,100,Active,0
257744,Dominic Smith,BOS,1B,28,9,29,0,4,1,0,0,3,0,0,1,7,0,0,0,0.138,0.166,0.172,0.337,AL,['BOS'],['AL'],[2024],5,25,0,100,Active,0
268508,Patrick Wisdom,CHC,3B,32,12,29,5,9,2,1,2,7,3,0,6,7,0,0,0,0.31,0.428,0.655,1.083,NL,['CHC'],['NL'],[2024],15,20,0,100,Active,0
223645,Brandon Crawford,STL,SS,37,10,28,1,3,0,0,0,0,0,0,3,11,0,0,0,0.107,0.193,0.107,0.3,NL,['STL'],['NL'],[2024],6,25,0,100,Active,0
369245,Jonny DeLuca,TB,OF,25,10,28,4,8,2,1,1,10,2,0,5,3,0,0,0,0.286,0.393,0.535,0.928,AL,['TB'],['AL'],[2024],13,20,0,100,Active,0
278294,Luis Robert,CWS,OF,26,7,28,3,6,2,0,2,4,1,0,1,11,0,0,0,0.214,0.241,0.5,0.741,AL,['CWS'],['AL'],[2024],7,22,0,100,Active,0
331302,Joey Loperfido,HOU,OF,25,9,28,3,9,1,0,0,3,1,0,2,10,0,0,0,0.321,0.366,0.357,0.723,AL,['HOU'],['AL'],[2024],11,19,0,100,Active,0
569829,Jonatan Clase,SEA,OF,21,9,27,1,6,1,0,0,3,2,0,1,9,0,0,0,0.222,0.25,0.259,0.509,AL,['SEA'],['AL'],[2024],7,21,0,100,Active,0
151250,Garrett Cooper,BOS,1B,33,21,64,4,15,3,1,1,7,0,0,6,20,0,0,1,0.185,0.309,0.359,0.667,AL,"['BOS', 'CHC']","['NL', 'AL']",[2024],22,50,0,100,Active,0
817144,Cole Tucker,LAA,OF,27,10,27,2,6,2,0,0,3,3,1,4,8,0,1,0,0.222,0.322,0.296,0.618,AL,['LAA'],['AL'],[2024],10,21,0,100,Active,0
75805,Brandon Lowe,TB,2B,29,8,27,3,5,1,0,1,4,0,0,2,7,0,0,1,0.185,0.266,0.333,0.599,AL,['TB'],['AL'],[2024],8,23,0,100,Active,0
890432,Ehire Adrianza,LAA,OF,34,8,26,4,5,1,0,1,2,0,0,2,11,0,0,0,0.192,0.25,0.346,0.596,AL,['LAA'],['AL'],[2024],7,21,0,100,Active,0
231552,Matt Mervis,CHC,1B,26,9,26,1,3,1,0,0,3,0,0,1,8,0,0,0,0.115,0.148,0.153,0.301,NL,['CHC'],['NL'],[2024],4,23,0,100,Active,0
270651,Matt Wallner,MIN,OF,26,13,25,1,2,1,0,1,4,0,0,3,17,0,1,4,0.08,0.281,0.24,0.521,AL,['MIN'],['AL'],[2024],9,27,0,100,Active,0
682901,Alan Trejo,COL,SS,27,12,25,0,2,0,0,0,0,0,0,0,6,0,0,0,0.08,0.08,0.08,0.16,NL,['COL'],['NL'],[2024],2,23,0,100,Active,0
521256,Kevin Pillar,LAA,OF,35,25,50,7,14,3,1,4,16,3,0,4,13,1,1,1,0.4,0.345,0.62,0.965,AL,"['CWS', 'LAA']",['AL'],[2024],19,37,0,100,Active,0
204060,Niko Goodrum,LAA,SS,32,13,29,2,3,0,0,0,0,1,1,3,10,1,0,0,0.0,0.187,0.103,0.29,AL,"['TB', 'LAA']",['AL'],[2024],6,26,0,100,Active,0
659820,Luis Guillorme,LAA,2B,29,13,30,2,6,4,0,0,4,0,0,2,9,0,0,0,0.3,0.25,0.333,0.583,AL,"['ATL', 'LAA']","['NL', 'AL']",[2024],8,24,0,100,Active,0
13266,Robbie Grossman,TEX,OF,34,28,79,6,16,4,0,0,4,2,0,14,21,0,1,0,0.125,0.322,0.253,0.575,AL,"['TEX', 'CWS']",['AL'],[2024],30,63,0,100,Active,0
