Hashcode,Player,Team,Pos,Age,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,SH,SF,HBP,AVG,OBP,SLG,OPS,League,Teams,Leagues,Season,Total_OB,Total_Outs,Game_Fatigue_Factor,Condition,Status,Injured Days
201413,Brenton Doyle,COL,OF,25,330,1082,144,244,50,14,28,120,58,12,64,386,12,6,10,0.289,0.34,0.465,0.805,NL,['COL'],['NL'],"[2022, 2023, 2024]",318,848,0,100,Active,0
423532,Ian Happ,CHC,OF,29,3186,11655,1602,2979,756,63,351,1521,216,72,1620,3123,0,90,126,0.225,0.341,0.31,0.651,NL,['CHC'],['NL'],"[2022, 2023, 2024]",4725,8802,0,100,Active,0
719781,Josh Naylor,CLE,1B,26,2538,9387,1089,2637,603,0,432,1854,162,54,783,1521,0,126,108,0.275,0.356,0.563,0.919,AL,['CLE'],['AL'],"[2022, 2023, 2024]",3528,6858,0,100,Active,0
528436,Anthony Santander,BAL,OF,29,3087,11763,1620,2889,675,18,612,1881,45,27,1098,2727,0,90,216,0.218,0.3,0.451,0.751,AL,['BAL'],['AL'],"[2022, 2023, 2024]",4203,9090,0,100,Active,0
940409,Elly De La Cruz,CIN,SS,22,276,1058,196,256,44,16,44,130,120,24,110,390,2,2,10,0.262,0.366,0.518,0.884,NL,['CIN'],['NL'],"[2022, 2023, 2024]",376,812,0,100,Active,0
910945,JJ Bleday,OAK,OF,26,1701,5409,630,1071,279,27,180,540,81,18,801,1530,9,45,36,0.248,0.329,0.44,0.769,AL,"['OAK', 'MIA']","['AL', 'NL']","[2022, 2023, 2024]",1908,4374,0,100,Active,0
708093,Spencer Steer,CIN,3B,26,2016,7362,954,1917,459,36,261,1089,234,45,909,1728,0,45,153,0.248,0.363,0.411,0.774,NL,['CIN'],['NL'],"[2022, 2023, 2024]",2979,5598,0,100,Active,0
611858,Isaac Paredes,TB,3B,25,2628,8667,1233,2097,414,0,531,1485,9,18,1071,1764,0,45,252,0.3,0.387,0.514,0.901,AL,['TB'],['AL'],"[2022, 2023, 2024]",3420,6822,0,100,Active,0
367817,Zach Neto,LAA,SS,23,248,858,100,196,50,0,24,94,22,8,56,240,2,6,34,0.236,0.282,0.357,0.639,AL,['LAA'],['AL'],"[2022, 2023, 2024]",286,696,0,100,Active,0
875323,Andrew Benintendi,CWS,OF,29,20032,74368,8704,20096,3840,320,832,7040,1408,384,7040,12544,128,576,320,0.194,0.226,0.281,0.507,AL,"['CWS', 'NYY', 'KC']",['AL'],"[2022, 2023, 2024]",27456,54592,0,100,Active,0
1024355,Mitch Haniger,SEA,OF,33,1404,5157,666,1143,234,9,198,738,9,0,423,1575,0,36,27,0.203,0.265,0.348,0.613,AL,"['SF', 'SEA']","['NL', 'AL']","[2022, 2023, 2024]",1593,4041,0,100,Active,0
53158,Marcell Ozuna,ATL,DH,33,2745,10242,1476,2664,495,9,675,1764,18,9,954,2601,0,54,45,0.326,0.404,0.638,1.042,NL,['ATL'],['NL'],"[2022, 2023, 2024]",3663,7623,0,100,Active,0
376307,Jordan Westburg,BAL,2B,25,210,692,92,192,52,8,18,100,18,6,50,170,2,6,6,0.304,0.356,0.529,0.885,AL,['BAL'],['AL'],"[2022, 2023, 2024]",248,506,0,100,Active,0
858957,Abraham Toro,OAK,3B,27,1413,4311,540,981,189,18,144,549,27,9,279,864,0,36,63,0.299,0.351,0.46,0.811,AL,"['OAK', 'SEA', 'MIL']","['NL', 'AL']","[2022, 2023, 2024]",1323,3393,0,100,Active,0
243460,Vinnie Pasquantino,KC,1B,26,1548,5634,621,1503,351,0,216,693,9,0,711,738,0,72,45,0.248,0.329,0.445,0.774,AL,['KC'],['AL'],"[2022, 2023, 2024]",2259,4176,0,100,Active,0
864684,Trea Turner,PHI,SS,30,3132,12852,2070,3699,756,81,441,1665,603,36,891,2781,0,63,99,0.343,0.392,0.46,0.852,NL,"['PHI', 'LAD']","['NL', 'AL']","[2022, 2023, 2024]",4689,9252,0,100,Active,0
956850,Brandon Nimmo,NYM,OF,31,3069,11781,1908,3177,603,126,414,1431,72,45,1539,2664,36,63,297,0.234,0.379,0.431,0.81,NL,['NYM'],['NL'],"[2022, 2023, 2024]",5013,8901,0,100,Active,0
898500,Orlando Arcia,ATL,SS,29,2196,7506,954,1935,405,0,270,990,9,0,585,1575,0,72,54,0.255,0.281,0.423,0.704,NL,['ATL'],['NL'],"[2022, 2023, 2024]",2574,5625,0,100,Active,0
194705,Alex Verdugo,NYY,OF,27,2997,11475,1575,3087,738,54,261,1305,63,63,945,1764,0,126,90,0.243,0.329,0.397,0.726,AL,"['BOS', 'NYY']",['AL'],"[2022, 2023, 2024]",4122,8478,0,100,Active,0
1016599,Willi Castro,MIN,OF,27,2484,7731,1134,1953,414,90,180,711,423,117,531,1980,27,63,207,0.272,0.333,0.456,0.789,AL,"['DET', 'MIN']",['AL'],"[2022, 2023, 2024]",2691,5985,0,100,Active,0
296864,Joey Meneses,WSH,DH,32,2205,8721,999,2421,486,9,243,1278,18,0,585,1899,0,72,72,0.213,0.281,0.265,0.546,AL,"['WAS', 'WSH']","['AL', 'NL']","[2022, 2023, 2024]",3078,6372,0,100,Active,0
348323,Ceddanne Rafaela,BOS,OF,23,136,438,56,98,28,4,10,54,14,8,18,136,2,8,4,0.213,0.241,0.368,0.609,AL,['BOS'],['AL'],"[2022, 2023, 2024]",120,344,0,100,Active,0
777344,Matt Olson,ATL,1B,30,3249,12231,2061,3123,711,36,828,2340,9,0,1782,3402,0,81,108,0.2,0.314,0.363,0.677,NL,['ATL'],['NL'],"[2022, 2023, 2024]",5013,9216,0,100,Active,0
254799,J.T. Realmuto,PHI,C,33,2772,10152,1494,2691,540,99,423,1458,342,72,774,2655,0,99,198,0.274,0.327,0.444,0.771,NL,['PHI'],['NL'],"[2022, 2023, 2024]",3663,7659,0,100,Active,0
189508,Giancarlo Stanton,NYY,OF,34,2223,8136,1026,1674,234,0,567,1422,0,0,909,2799,0,36,18,0.23,0.283,0.452,0.735,AL,['NYY'],['AL'],"[2022, 2023, 2024]",2601,6480,0,100,Active,0
323342,Bryce Harper,PHI,1B,31,2358,8649,1521,2475,567,18,432,1494,216,81,1386,2178,0,108,72,0.261,0.387,0.507,0.894,NL,['PHI'],['NL'],"[2022, 2023, 2024]",3933,6246,0,100,Active,0
269378,Harold Ramirez,TB,DH,29,2502,8433,1080,2547,414,18,171,1242,108,90,387,1593,0,99,144,0.276,0.29,0.321,0.611,AL,['TB'],['AL'],"[2022, 2023, 2024]",3078,6030,0,100,Active,0
16828,Jeff McNeil,NYM,2B,32,3078,11268,1458,3276,630,45,180,1116,144,0,837,1296,36,72,279,0.239,0.32,0.306,0.626,NL,['NYM'],['NL'],"[2022, 2023, 2024]",4392,8271,0,100,Active,0
1041928,Will Smith,LAD,C,29,2682,9954,1539,2646,513,45,423,1701,36,9,1206,1890,0,180,234,0.306,0.37,0.47,0.84,AL,['LAD'],['AL'],"[2022, 2023, 2024]",4086,7542,0,100,Active,0
868055,Sal Frelick,MIL,OF,24,190,650,90,158,28,4,6,62,22,4,82,140,0,6,6,0.239,0.315,0.291,0.606,NL,['MIL'],['NL'],"[2022, 2023, 2024]",246,498,0,100,Active,0
697928,Michael Busch,CHC,3B,26,132,410,60,90,20,2,18,54,4,0,42,160,0,8,2,0.248,0.313,0.474,0.787,NL,"['CHC', 'LAD']","['NL', 'AL']","[2022, 2023, 2024]",134,322,0,100,Active,0
46074,Brice Turang,MIL,2B,24,350,1074,130,256,38,6,16,96,84,8,102,226,8,6,4,0.301,0.365,0.421,0.786,NL,['MIL'],['NL'],"[2022, 2023, 2024]",362,822,0,100,Active,0
77541,Steven Kwan,CLE,OF,26,3033,12006,1890,3474,603,144,126,1053,387,99,1287,1314,27,90,99,0.353,0.407,0.496,0.903,AL,['CLE'],['AL'],"[2022, 2023, 2024]",4860,8631,0,100,Active,0
305969,Leody Taveras,TEX,OF,25,2529,8613,1134,2268,468,54,198,999,261,99,630,2079,45,63,27,0.258,0.329,0.394,0.723,AL,['TEX'],['AL'],"[2022, 2023, 2024]",2925,6372,0,100,Active,0
840637,Ty France,SEA,1B,29,3015,11430,1413,2961,585,9,306,1368,9,0,783,2214,0,63,513,0.235,0.292,0.326,0.618,AL,['SEA'],['AL'],"[2022, 2023, 2024]",4257,8982,0,100,Active,0
224423,Rhys Hoskins,MIL,1B,31,386,1442,196,350,76,4,78,212,6,2,180,404,0,10,20,0.227,0.335,0.47,0.805,NL,"['PHI', 'MIL']",['NL'],"[2022, 2023, 2024]",550,1112,0,100,Active,0
747382,Jonah Heim,TEX,C,28,2646,8955,1170,2241,459,9,342,1521,45,0,792,1881,0,54,27,0.295,0.333,0.409,0.742,AL,['TEX'],['AL'],"[2022, 2023, 2024]",3060,6741,0,100,Active,0
602026,Jesse Winker,WSH,OF,30,2115,6786,774,1476,252,0,171,846,36,0,1161,1710,0,45,117,0.235,0.35,0.386,0.736,AL,"['SEA', 'MIL', 'WSH']","['NL', 'AL']","[2022, 2023, 2024]",2754,5427,0,100,Active,0
1020528,Elias Diaz,COL,C,33,2538,8721,828,2259,459,27,234,1296,9,9,594,2016,0,81,63,0.311,0.354,0.439,0.793,NL,['COL'],['NL'],"[2022, 2023, 2024]",2916,6525,0,100,Active,0
333292,Carlos Santana,MIN,1B,38,196250,695625,90000,154375,35000,625,30625,104375,3750,0,91875,136250,0,3750,3125,0.212,0.288,0.409,0.697,AL,"['KC', 'PIT', 'MIL', 'SEA', 'MIN']","['NL', 'AL']","[2022, 2023, 2024]",249375,544375,0,100,Active,0
30650,Amed Rosario,TB,SS,28,21120,81792,10688,22528,3584,1216,1216,9216,2432,512,3648,14784,0,448,448,0.29,0.306,0.405,0.711,AL,"['TB', 'LAD', 'CLE']",['AL'],"[2022, 2023, 2024]",26624,59712,0,100,Active,0
77885,Jackson Merrill,SD,SS,21,40,131,17,37,4,1,2,16,6,2,10,23,1,1,0,0.282,0.331,0.374,0.705,NL,['SD'],['NL'],"[2022, 2023, 2024]",47,94,0,100,Active,0
135609,Jared Triolo,PIT,3B,26,182,622,72,162,22,0,8,66,18,4,82,196,0,6,6,0.208,0.295,0.246,0.541,NL,['PIT'],['NL'],"[2022, 2023, 2024]",250,466,0,100,Active,0
957163,Dansby Swanson,CHC,SS,30,3114,12006,1800,3078,540,45,459,1692,279,90,1152,3393,0,63,81,0.209,0.285,0.341,0.626,NL,"['CHC', 'ATL']",['NL'],"[2022, 2023, 2024]",4311,9009,0,100,Active,0
265663,Jonathan India,CIN,2B,27,2313,8721,1242,2124,378,27,261,1017,189,54,918,2088,0,72,288,0.225,0.331,0.31,0.641,NL,['CIN'],['NL'],"[2022, 2023, 2024]",3330,6885,0,100,Active,0
148351,Ke'Bryan Hayes,PIT,3B,27,2646,10152,1215,2592,558,90,207,1017,270,99,819,2250,0,72,63,0.24,0.322,0.318,0.64,NL,['PIT'],['NL'],"[2022, 2023, 2024]",3474,7623,0,100,Active,0
871320,Max Muncy,LAD,3B,33,2772,9666,1683,2007,423,18,594,1800,27,18,1755,3042,0,135,117,0.234,0.34,0.508,0.848,AL,['LAD'],['AL'],"[2022, 2023, 2024]",3879,7776,0,100,Active,0
721701,Will Benson,CIN,OF,25,1566,4230,648,1026,234,81,135,405,243,54,531,1611,9,9,27,0.195,0.285,0.383,0.668,NL,"['CIN', 'CLE']","['NL', 'AL']","[2022, 2023, 2024]",1584,3231,0,100,Active,0
60475,Mark Canha,DET,OF,35,20224,65536,8960,17088,3648,64,1920,9152,960,128,7424,13248,0,640,3264,0.236,0.362,0.441,0.803,AL,"['NYM', 'DET', 'MIL']","['AL', 'NL']","[2022, 2023, 2024]",27776,51712,0,100,Active,0
186435,Brendan Rodgers,COL,2B,27,1971,7488,963,1980,405,45,162,819,9,0,594,1584,0,45,54,0.268,0.316,0.354,0.67,NL,['COL'],['NL'],"[2022, 2023, 2024]",2628,5562,0,100,Active,0
805015,Edouard Julien,MIN,2B,25,298,926,162,234,42,2,46,104,16,0,170,356,2,6,6,0.224,0.34,0.432,0.772,AL,['MIN'],['AL'],"[2022, 2023, 2024]",410,698,0,100,Active,0
642276,Evan Carter,TEX,OF,21,120,374,76,92,20,6,20,54,10,0,52,122,0,4,4,0.216,0.303,0.416,0.719,AL,['TEX'],['AL'],"[2022, 2023, 2024]",148,286,0,100,Active,0
855108,Jose Caballero,TB,2B,27,280,710,110,164,30,4,12,78,82,18,72,200,4,10,40,0.25,0.309,0.363,0.672,AL,"['TB', 'SEA']",['AL'],"[2022, 2023, 2024]",276,586,0,100,Active,0
123850,Luis Campusano,SD,C,25,918,3015,432,882,162,0,99,522,0,0,144,441,0,18,27,0.274,0.318,0.427,0.745,NL,['SD'],['NL'],"[2022, 2023, 2024]",1053,2160,0,100,Active,0
206318,Justin Turner,TOR,1B,39,2790,10350,1476,2835,675,0,360,1737,63,27,1017,1998,0,144,171,0.25,0.321,0.411,0.732,AL,"['TOR', 'BOS', 'LAD']",['AL'],"[2022, 2023, 2024]",4023,7686,0,100,Active,0
881950,Jeimer Candelario,CIN,3B,30,19072,67648,8832,15744,4224,384,2496,8640,512,192,5888,17664,0,576,1344,0.211,0.285,0.39,0.675,NL,"['WAS', 'CIN', 'DET', 'CHC']","['NL', 'AL']","[2022, 2023, 2024]",22976,53248,0,100,Active,0
281067,Oswaldo Cabrera,NYY,OF,25,1755,5175,666,1188,216,9,135,603,117,18,432,1260,36,36,18,0.252,0.295,0.39,0.685,AL,['NYY'],['AL'],"[2022, 2023, 2024]",1638,4005,0,100,Active,0
236436,Nolan Gorman,STL,2B,24,2196,7308,1017,1647,324,0,414,1125,72,27,873,2664,0,18,45,0.187,0.281,0.358,0.639,NL,['STL'],['NL'],"[2022, 2023, 2024]",2565,5706,0,100,Active,0
370525,Nolan Schanuel,LAA,1B,22,130,464,60,114,10,0,8,38,0,0,64,84,4,4,10,0.22,0.295,0.309,0.604,AL,['LAA'],['AL'],"[2022, 2023, 2024]",188,360,0,100,Active,0
422421,Shea Langeliers,OAK,C,26,1908,6408,747,1341,306,63,333,981,27,27,459,2043,9,63,63,0.213,0.267,0.508,0.775,AL,['OAK'],['AL'],"[2022, 2023, 2024]",1863,5130,0,100,Active,0
596465,Tim Anderson,MIA,SS,30,2142,8523,999,2205,306,18,63,504,261,27,414,1935,0,18,72,0.197,0.234,0.221,0.455,NL,"['CWS', 'MIA']","['NL', 'AL']","[2022, 2023, 2024]",2691,6390,0,100,Active,0
198408,Brandon Marsh,PHI,OF,26,19392,60736,7680,15744,2944,704,1856,8512,1600,384,6080,22016,256,640,448,0.248,0.288,0.438,0.726,NL,"['LAA', 'PHI']","['NL', 'AL']","[2022, 2023, 2024]",22272,45440,0,100,Active,0
495522,Cal Raleigh,SEA,C,27,2700,9036,1287,2007,396,18,603,1449,9,0,972,2961,0,63,27,0.215,0.304,0.471,0.775,AL,['SEA'],['AL'],"[2022, 2023, 2024]",3006,7056,0,100,Active,0
308845,Daulton Varsho,TOR,OF,27,3123,10611,1485,2403,486,54,477,1368,324,117,972,2835,27,72,99,0.215,0.312,0.43,0.742,AL,"['ARI', 'TOR']",['AL'],"[2022, 2023, 2024]",3474,8307,0,100,Active,0
494711,Brett Baty,NYM,3B,24,1404,4608,531,999,126,0,126,468,18,0,369,1332,9,9,36,0.24,0.303,0.331,0.634,NL,['NYM'],['NL'],"[2022, 2023, 2024]",1404,3645,0,100,Active,0
512867,Ryan Jeffers,MIN,C,26,1782,5562,828,1422,333,27,270,900,36,18,585,1638,45,45,162,0.292,0.371,0.617,0.988,AL,['MIN'],['AL'],"[2022, 2023, 2024]",2169,4302,0,100,Active,0
915660,Connor Joe,PIT,OF,31,2511,8433,1269,2097,549,72,207,810,99,72,1062,2088,0,18,144,0.292,0.366,0.5,0.866,NL,"['COL', 'PIT']",['NL'],"[2022, 2023, 2024]",3303,6480,0,100,Active,0
749995,Gavin Sheets,CWS,OF,28,2502,7272,621,1647,360,0,252,972,18,0,648,1593,0,72,63,0.242,0.348,0.408,0.756,AL,['CWS'],['AL'],"[2022, 2023, 2024]",2358,5688,0,100,Active,0
758502,Ozzie Albies,ATL,2B,27,2169,8667,1359,2340,495,45,396,1467,162,54,639,1566,0,108,117,0.267,0.333,0.417,0.75,NL,['ATL'],['NL'],"[2022, 2023, 2024]",3096,6444,0,100,Active,0
168006,Cedric Mullins,BAL,OF,29,2781,10188,1413,2466,522,63,333,1404,531,135,882,2340,36,99,99,0.192,0.244,0.367,0.611,AL,['BAL'],['AL'],"[2022, 2023, 2024]",3447,7821,0,100,Active,0
12261,Jorge Soler,SF,OF,32,2187,8037,1107,1854,369,0,486,1053,9,18,999,2376,0,54,99,0.202,0.294,0.361,0.655,NL,"['SF', 'MIA']",['NL'],"[2022, 2023, 2024]",2952,6282,0,100,Active,0
892008,Logan O'Hoppe,LAA,C,24,819,2835,342,720,108,9,144,423,0,9,207,711,9,9,36,0.277,0.328,0.395,0.723,AL,['LAA'],['AL'],"[2022, 2023, 2024]",963,2151,0,100,Active,0
28464,MJ Melendez,KC,OF,25,2826,10008,1188,2232,504,90,342,1170,90,63,1233,3006,0,99,36,0.193,0.25,0.378,0.628,AL,['KC'],['AL'],"[2022, 2023, 2024]",3501,7812,0,100,Active,0
310133,Luis Garcia,WSH,2B,23,2241,8325,891,2277,459,54,171,1035,171,72,423,1512,18,99,9,0.297,0.346,0.458,0.804,AL,"['WAS', 'WSH']","['AL', 'NL']","[2022, 2023, 2024]",2709,6057,0,100,Active,0
608397,Elehuris Montero,COL,3B,25,1557,5202,621,1206,297,27,171,630,0,0,279,1773,0,45,54,0.203,0.25,0.28,0.53,NL,['COL'],['NL'],"[2022, 2023, 2024]",1539,4050,0,100,Active,0
614818,Mitch Garver,SEA,C,33,1584,5409,729,1260,216,0,306,783,9,9,756,1611,0,36,72,0.179,0.295,0.359,0.654,AL,"['SEA', 'TEX']",['AL'],"[2022, 2023, 2024]",2088,4221,0,100,Active,0
700739,Josh Smith,TEX,SS,26,1827,4725,657,999,216,18,90,432,54,27,603,1197,36,36,198,0.282,0.387,0.444,0.831,AL,['TEX'],['AL'],"[2022, 2023, 2024]",1800,3924,0,100,Active,0
752787,Jackson Chourio,MIL,OF,20,36,117,15,25,2,0,4,13,6,1,8,36,1,1,0,0.214,0.262,0.333,0.595,NL,['MIL'],['NL'],"[2022, 2023, 2024]",33,92,0,100,Active,0
961100,Wyatt Langford,TEX,OF,22,31,116,13,26,3,1,1,11,1,1,11,29,0,1,1,0.224,0.295,0.293,0.588,AL,['TEX'],['AL'],"[2022, 2023, 2024]",38,91,0,100,Active,0
921008,Christian Encarnacion-Strand,CIN,1B,24,184,676,84,164,26,0,30,106,4,0,36,208,0,4,12,0.19,0.22,0.293,0.513,NL,['CIN'],['NL'],"[2022, 2023, 2024]",212,524,0,100,Active,0
551211,Javier Baez,DET,SS,31,2826,10629,1161,2385,441,72,243,1242,243,18,495,2682,0,81,144,0.172,0.208,0.233,0.441,AL,['DET'],['AL'],"[2022, 2023, 2024]",3024,8388,0,100,Active,0
460377,Charlie Blackmon,COL,OF,37,2376,9045,1197,2421,477,126,225,1215,81,18,738,1620,36,63,171,0.25,0.315,0.388,0.703,NL,['COL'],['NL'],"[2022, 2023, 2024]",3330,6795,0,100,Active,0
647828,Blake Perkins,MIL,OF,27,198,516,94,112,22,0,16,66,16,6,74,162,4,0,6,0.217,0.318,0.357,0.675,NL,['MIL'],['NL'],"[2022, 2023, 2024]",192,410,0,100,Active,0
372281,Mike Tauchman,CHC,OF,33,290,904,178,232,54,0,22,120,20,4,162,224,2,8,12,0.27,0.406,0.426,0.832,NL,['CHC'],['NL'],"[2022, 2023, 2024]",406,684,0,100,Active,0
194476,Will Brennan,CLE,OF,26,1665,5301,549,1422,270,18,90,567,153,63,225,720,0,27,63,0.243,0.29,0.409,0.699,AL,['CLE'],['AL'],"[2022, 2023, 2024]",1710,3942,0,100,Active,0
360419,Matt Vierling,DET,OF,27,2583,8271,1062,2124,333,81,171,819,117,90,630,1872,9,72,81,0.27,0.292,0.417,0.709,AL,"['DET', 'PHI']","['AL', 'NL']","[2022, 2023, 2024]",2835,6228,0,100,Active,0
925981,Bryson Stott,PHI,2B,26,2826,10143,1413,2655,504,54,252,1206,477,72,846,1908,18,108,81,0.27,0.37,0.426,0.796,NL,['PHI'],['NL'],"[2022, 2023, 2024]",3582,7569,0,100,Active,0
661131,Tyler Freeman,CLE,3B,24,1107,3096,423,693,135,0,72,306,90,27,207,576,27,27,108,0.184,0.277,0.333,0.61,AL,['CLE'],['AL'],"[2022, 2023, 2024]",1008,2511,0,100,Active,0
256710,Jack Suwinski,PIT,OF,25,2610,7983,1080,1674,333,18,423,1098,180,36,1170,2835,0,72,90,0.175,0.264,0.272,0.536,NL,['PIT'],['NL'],"[2022, 2023, 2024]",2934,6399,0,100,Active,0
20161,Brayan Rocchio,CLE,SS,23,118,390,50,86,28,0,0,28,12,4,36,102,2,6,2,0.202,0.29,0.272,0.562,AL,['CLE'],['AL'],"[2022, 2023, 2024]",124,306,0,100,Active,0
449617,Colt Keith,DET,3B,22,34,113,7,20,3,0,0,10,3,1,10,21,0,1,0,0.177,0.242,0.204,0.446,AL,['DET'],['AL'],"[2022, 2023, 2024]",30,93,0,100,Active,0
146337,Kerry Carpenter,DET,OF,26,1683,5706,774,1557,261,45,279,828,54,0,405,1593,0,27,126,0.274,0.331,0.513,0.844,AL,['DET'],['AL'],"[2022, 2023, 2024]",2088,4275,0,100,Active,0
17895,Isiah Kiner-Falefa,TOR,OF,29,2664,8289,1044,2124,315,18,108,873,342,81,630,1467,36,81,81,0.277,0.322,0.375,0.697,AL,"['TOR', 'NYY']",['AL'],"[2022, 2023, 2024]",2835,6246,0,100,Active,0
448634,Hunter Renfroe,KC,OF,32,19328,69312,8448,16256,3648,64,3328,9408,64,64,5952,17216,128,384,448,0.153,0.223,0.261,0.484,AL,"['LAA', 'CIN', 'KC', 'MIL']","['AL', 'NL']","[2022, 2023, 2024]",22656,53504,0,100,Active,0
973346,Kyle Isbel,KC,OF,27,2097,5931,810,1332,315,63,117,657,171,72,333,1386,27,36,45,0.216,0.25,0.342,0.592,AL,['KC'],['AL'],"[2022, 2023, 2024]",1710,4644,0,100,Active,0
638323,Nelson Velazquez,KC,OF,25,10560,29312,4608,6464,1280,192,1600,4352,384,128,2688,9920,0,64,384,0.225,0.295,0.342,0.637,AL,"['CHC', 'KC']","['AL', 'NL']","[2022, 2023, 2024]",9536,23232,0,100,Active,0
215021,Johan Rojas,PHI,OF,23,184,518,72,142,24,6,8,70,46,4,22,128,16,0,10,0.236,0.282,0.336,0.618,NL,['PHI'],['NL'],"[2022, 2023, 2024]",174,386,0,100,Active,0
342395,Nick Ahmed,SF,SS,34,1125,3240,270,720,144,18,45,315,45,27,171,810,18,9,9,0.236,0.274,0.291,0.565,NL,"['ARI', 'SF']","['NL', 'AL']","[2022, 2023, 2024]",900,2529,0,100,Active,0
723630,Andrew McCutchen,PIT,DH,37,2493,9135,1215,2187,423,0,297,1080,180,90,1341,2349,0,72,90,0.191,0.31,0.327,0.637,NL,"['PIT', 'MIL']",['NL'],"[2022, 2023, 2024]",3618,7038,0,100,Active,0
851540,Tyler O'Neill,BOS,OF,28,1791,6138,954,1440,279,9,288,828,180,36,756,1890,0,63,54,0.264,0.377,0.564,0.941,AL,"['BOS', 'STL']","['AL', 'NL']","[2022, 2023, 2024]",2250,4752,0,100,Active,0
186292,Paul DeJong,CWS,SS,30,140625,431875,47500,85625,18125,0,16250,46875,5000,3750,28750,151875,0,2500,7500,0.248,0.293,0.477,0.77,AL,"['CWS', 'TOR', 'SF', 'STL']","['AL', 'NL']","[2022, 2023, 2024]",121875,353750,0,100,Active,0
125095,Harrison Bader,NYM,OF,29,135625,450000,60625,110000,15625,3125,8125,48125,26250,5000,23125,92500,625,3750,5625,0.266,0.31,0.321,0.631,NL,"['NYM', 'CIN', 'STL', 'NYY']","['AL', 'NL']","[2022, 2023, 2024]",138750,345625,0,100,Active,0
654141,Mike Trout,LAA,OF,32,2070,7695,1404,2061,387,45,612,1242,81,9,1035,2430,0,27,126,0.22,0.325,0.541,0.866,AL,['LAA'],['AL'],"[2022, 2023, 2024]",3222,5760,0,100,Active,0
564408,Masyn Winn,STL,SS,22,146,462,36,102,14,4,4,38,16,4,42,100,8,10,0,0.275,0.336,0.358,0.694,NL,['STL'],['NL'],"[2022, 2023, 2024]",144,360,0,100,Active,0
96298,Nicky Lopez,CWS,2B,29,17216,49216,5952,11072,1408,448,64,2944,1344,576,4160,7616,1152,128,704,0.204,0.277,0.222,0.499,AL,"['CWS', 'ATL', 'KC']","['NL', 'AL']","[2022, 2023, 2024]",15936,38848,0,100,Active,0
306027,Alex Kirilloff,MIN,1B,26,1512,4797,576,1215,243,36,144,657,9,0,369,1296,0,63,108,0.213,0.269,0.38,0.649,AL,['MIN'],['AL'],"[2022, 2023, 2024]",1692,3690,0,100,Active,0
437742,Rafael Devers,BOS,3B,27,2907,11187,1683,3168,765,9,576,1818,72,18,1170,2439,0,54,171,0.287,0.398,0.481,0.879,AL,['BOS'],['AL'],"[2022, 2023, 2024]",4509,8190,0,100,Active,0
763267,Tyler Nevin,OAK,3B,26,1188,3231,351,693,90,9,72,324,9,9,387,873,0,45,90,0.252,0.336,0.393,0.729,AL,"['BAL', 'OAK', 'DET']",['AL'],"[2022, 2023, 2024]",1170,2628,0,100,Active,0
954119,Willson Contreras,STL,C,32,2421,8559,1260,2196,549,18,432,1206,108,45,1026,2241,9,36,360,0.28,0.398,0.551,0.949,NL,"['CHC', 'STL']",['NL'],"[2022, 2023, 2024]",3582,6723,0,100,Active,0
568666,Eloy Jimenez,CWS,DH,27,2088,7686,900,2088,342,0,342,1161,9,0,594,1683,0,63,36,0.208,0.261,0.349,0.61,AL,['CWS'],['AL'],"[2022, 2023, 2024]",2718,5634,0,100,Active,0
971658,Jesus Sanchez,MIA,OF,26,2322,7011,792,1647,360,54,261,936,81,9,621,1998,9,27,63,0.236,0.281,0.321,0.602,NL,['MIA'],['NL'],"[2022, 2023, 2024]",2331,5427,0,100,Active,0
1022524,Cody Bellinger,CHC,OF,28,2709,9981,1602,2574,531,45,468,1674,306,81,819,2295,0,171,72,0.255,0.339,0.5,0.839,NL,"['CHC', 'LAD']","['NL', 'AL']","[2022, 2023, 2024]",3465,7479,0,100,Active,0
88982,Brent Rooker,OAK,OF,29,11712,38464,5248,9536,1728,64,2560,6272,384,0,4224,14208,0,256,768,0.292,0.38,0.632,1.012,AL,"['SD', 'OAK', 'KC']","['NL', 'AL']","[2022, 2023, 2024]",14528,29696,0,100,Active,0
669252,Colton Cowser,BAL,OF,24,126,332,58,68,22,0,12,48,8,2,50,120,0,6,6,0.257,0.333,0.514,0.847,AL,['BAL'],['AL'],"[2022, 2023, 2024]",124,270,0,100,Active,0
380293,Wilmer Flores,SF,1B,32,2817,9315,1179,2313,504,9,387,1296,0,0,990,1638,0,117,162,0.21,0.283,0.295,0.578,NL,['SF'],['NL'],"[2022, 2023, 2024]",3465,7164,0,100,Active,0
1012925,Brandon Drury,LAA,2B,31,18752,70848,10048,17984,4160,320,3520,11264,128,320,4416,18176,0,640,1152,0.173,0.23,0.24,0.47,AL,"['LAA', 'SD', 'CIN']","['AL', 'NL']","[2022, 2023, 2024]",23552,54016,0,100,Active,0
1031175,Wilyer Abreu,BOS,OF,24,124,358,56,106,30,2,10,56,16,2,50,112,0,2,0,0.282,0.375,0.476,0.851,AL,['BOS'],['AL'],"[2022, 2023, 2024]",156,252,0,100,Active,0
